transaction_text,amount,amount_log,payment_method,transaction_type,category
BigBasket UPI/DR/597983713634/BigBasket,474.49,6.164345851270085,Upi,Debit,Groceries
Tata Power Electricity Bill Tata Power,5121.78,8.541452539429358,Auto Debit,Debit,Bills
Amazon India UPI Payment Amazon India,777.85,6.657818472772615,Upi,Debit,Shopping
HPCL UPI/Paytm/HPCL,3418.3,8.137191130744602,Upi,Debit,Fuel
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,1734.05,7.458791510409521,Auto Debit,Debit,Bills
Blinkit UPI Collect Blinkit,1080.06,6.985697320261721,Upi,Debit,Groceries
Home Depot India POS Purchase Home Depot India,549.54,6.310899614740111,Credit Card,Debit,Miscellaneous
Employer Salary Credit NEFT Salary Credit,43257.38,10.674946250816951,Neft,Credit,Salary
Reliance Fresh POS Purchase Reliance Fresh,1132.92,7.033435935061946,Credit Card,Debit,Groceries
Zomato UPI Collect Zomato,183.83,5.219436483694589,Upi,Debit,Food
Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,3089.02,8.035932842362755,Net Banking,Debit,Bills
HDFC Ergo Net Banking Payment HDFC Ergo,7996.21,8.98684800983455,Net Banking,Debit,Insurance
EatClub UPI Payment EatClub,145.09,4.984222870144423,Upi,Debit,Food
Blinkit UPI Payment Blinkit,1016.07,6.9246812235717305,Upi,Debit,Groceries
Reliance Fresh UPI/DR/963726184290/Reliance Fresh,1029.87,6.938158384893182,Upi,Debit,Groceries
BSNL Net Banking Payment BSNL,1326.45,7.191015087623331,Net Banking,Debit,Bills
Local Hardware Store Debit Card POS Local Hardware Store,539.81,6.2930680156820555,Debit Card,Debit,Miscellaneous
BPCL POS Purchase BPCL,3108.81,8.042316910059423,Debit Card,Debit,Fuel
BigBasket POS Purchase BigBasket,1125.77,7.027110411579633,Credit Card,Debit,Groceries
Myntra Debit Card POS Myntra,979.0,6.887552571664617,Debit Card,Debit,Shopping
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,3116.17,8.044680817901536,Auto Debit,Debit,Bills
Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,1724.33,7.453173615516943,Net Banking,Debit,Bills
Indane Gas Auto Debit Indane Gas,404.08,6.004084578464084,Auto Debit,Debit,Bills
Ace Hardware India UPI/DR/716095716328/Ace Hardware India,562.34,6.3338833534985115,Upi,Debit,Miscellaneous
Jio Fiber Auto Debit Jio Fiber,1267.7,7.145748033146552,Auto Debit,Debit,Bills
HPCL ATM Cash Withdrawal,3626.73,8.196362387296947,Cash Withdrawal,Debit,Fuel
BEST Electricity Bill BEST,5293.45,8.574414381063521,Auto Debit,Debit,Bills
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,4521.28,8.416771570425626,Auto Debit,Debit,Bills
Burger King UPI/Paytm/Burger King,359.66,5.887935686279126,Upi,Debit,Food
Nykaa Debit Card POS Nykaa,561.44,6.332284461722615,Debit Card,Debit,Shopping
BEST Electricity Bill BEST,5261.72,8.568403282342477,Auto Debit,Debit,Bills
Ace Hardware India Debit Card POS Ace Hardware India,504.7,6.225943608085937,Debit Card,Debit,Miscellaneous
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,4735.75,8.46310652551247,Auto Debit,Debit,Bills
Home Depot India POS Purchase Home Depot India,481.31,6.178587060842978,Credit Card,Debit,Miscellaneous
McDonald's India UPI Collect McDonald's India,315.53,5.75741802382211,Upi,Debit,Food
McDonald's India POS Purchase McDonald's India,293.29,5.684565675729068,Debit Card,Debit,Food
Social POS Purchase Social,1112.88,7.015604694756835,Debit Card,Debit,Food
House Rent Payment IMPS Transfer House Rent Payment,36944.2,10.517191012660524,Imps,Debit,Rent
Netflix UPI/Paytm/Netflix,448.12,6.107290112613573,Upi,Debit,Entertainment
Local Hardware Store UPI Payment Local Hardware Store,523.61,6.262655129393678,Upi,Debit,Miscellaneous
DMart POS Purchase DMart,470.81,6.156576362170743,Debit Card,Debit,Groceries
Social Debit Card POS Social,1779.1,7.484424821483387,Debit Card,Debit,Food
Bharat Gas UPI/DR/927976678144/Bharat Gas,405.79,6.008297081768032,Upi,Debit,Bills
Reliance Fresh UPI/DR/065651809906/Reliance Fresh,556.42,6.323318995279638,Upi,Debit,Groceries
BigBasket UPI Payment BigBasket,506.3,6.229102544572644,Upi,Debit,Groceries
BookMyShow POS Purchase BookMyShow,469.9,6.154645757249509,Credit Card,Debit,Entertainment
Zepto Debit Card POS Zepto,484.36,6.184890883634043,Debit Card,Debit,Groceries
Spotify Auto Debit Spotify,161.44,5.090308702818097,Auto Debit,Debit,Subscription
Bajaj Allianz Net Banking Payment Bajaj Allianz,8766.29,9.07878302963167,Net Banking,Debit,Insurance
Meesho POS Purchase Meesho,1773.92,7.481510630471279,Credit Card,Debit,Shopping
Bajaj Allianz Net Banking Payment Bajaj Allianz,8837.97,9.086925633006087,Net Banking,Debit,Insurance
Home Depot India Debit Card POS Home Depot India,551.33,6.314145693737225,Debit Card,Debit,Miscellaneous
Zomato POS Purchase Zomato,311.12,5.7433877292485604,Credit Card,Debit,Food
DMart UPI Payment DMart,571.26,6.3495934335598525,Upi,Debit,Groceries
Indian Oil UPI Collect Indian Oil,3556.06,8.176689639953505,Upi,Debit,Fuel
HPCL ATM Cash Withdrawal,2822.94,7.9458883519285,Cash Withdrawal,Debit,Fuel
Social Debit Card POS Social,1389.0,7.237059026124737,Debit Card,Debit,Food
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,4261.72,8.357662733163098,Auto Debit,Debit,Bills
Adani Electricity UPI/Paytm/Adani Electricity,5187.31,8.554163296927971,Upi,Debit,Bills
Domino's India UPI Payment Domino's India,318.78,5.767633259357274,Upi,Debit,Food
Spotify Auto Debit Spotify,153.32,5.0390283685974735,Auto Debit,Debit,Subscription
Employer Salary Credit NEFT Salary Credit,45909.56,10.734450434947137,Neft,Credit,Salary
Reliance Fresh POS Purchase Reliance Fresh,473.16,6.161544817479583,Debit Card,Debit,Groceries
Meesho UPI Collect Meesho,551.56,6.3145620247807175,Upi,Debit,Shopping
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,2411.38,7.788369091043378,Auto Debit,Debit,Bills
Zepto UPI Payment Zepto,1082.28,6.987748754674569,Upi,Debit,Groceries
BSNL UPI Payment BSNL,604.65,6.406302261462812,Upi,Debit,Bills
The Beer Cafe UPI Payment The Beer Cafe,1086.98,6.992078044893989,Upi,Debit,Food
Home Depot India POS Purchase Home Depot India,513.86,6.243895019047085,Debit Card,Debit,Miscellaneous
BigBasket UPI/Paytm/BigBasket,485.11,6.186434935738598,Upi,Debit,Groceries
BEST Electricity Bill BEST,5481.5,8.609316480292044,Auto Debit,Debit,Bills
Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,2594.12,7.8613880373053915,Net Banking,Debit,Bills
House Rent Payment IMPS Transfer House Rent Payment,35502.8,10.477395011988415,Imps,Debit,Rent
Zepto Debit Card POS Zepto,509.7,6.2357823336535985,Debit Card,Debit,Groceries
The Beer Cafe UPI/Paytm/The Beer Cafe,1250.82,7.1323537713561,Upi,Debit,Food
BigBasket POS Purchase BigBasket,548.31,6.308662945171033,Credit Card,Debit,Groceries
Ace Hardware India Debit Card POS Ace Hardware India,500.83,6.218261416920094,Debit Card,Debit,Miscellaneous
BigBasket Debit Card POS BigBasket,540.44,6.2942322569778035,Debit Card,Debit,Groceries
Domino's India POS Purchase Domino's India,288.29,5.667429645190403,Credit Card,Debit,Food
Adani Electricity Electricity Bill Adani Electricity,5252.32,8.566615536669474,Auto Debit,Debit,Bills
Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,2431.4,7.796633703245955,Net Banking,Debit,Bills
Bajaj Allianz Net Banking Payment Bajaj Allianz,8736.68,9.07539998718824,Net Banking,Debit,Insurance
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,5839.94,8.672647021773887,Auto Debit,Debit,Bills
Ace Hardware India POS Purchase Ace Hardware India,476.97,6.1695479690155945,Credit Card,Debit,Miscellaneous
Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,4374.81,8.383846924512033,Net Banking,Debit,Bills
Cafe Coffee Day Debit Card POS Cafe Coffee Day,306.03,5.726945462682629,Debit Card,Debit,Food
Blinkit UPI/Paytm/Blinkit,887.98,6.790074738072987,Upi,Debit,Groceries
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,3420.41,8.137808025794069,Auto Debit,Debit,Bills
Ace Hardware India UPI Collect Ace Hardware India,509.82,6.236017277659691,Upi,Debit,Miscellaneous
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,5677.07,8.644366665241531,Auto Debit,Debit,Bills
BookMyShow UPI Payment BookMyShow,298.35,5.701613457371361,Upi,Debit,Entertainment
DMart UPI Payment DMart,594.13,6.388779869075693,Upi,Debit,Groceries
DMart Debit Card POS DMart,465.99,6.146307844163399,Debit Card,Debit,Groceries
Burger King UPI/Paytm/Burger King,292.72,5.68262693258341,Upi,Debit,Food
Burger King UPI Collect Burger King,295.77,5.692957428017367,Upi,Debit,Food
Airtel UPI/Paytm/Airtel,1387.53,7.23600091256314,Upi,Debit,Bills
DMart Debit Card POS DMart,494.16,6.20488094266361,Debit Card,Debit,Groceries
DMart POS Purchase DMart,564.4,6.33753344525949,Debit Card,Debit,Groceries
Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,4567.15,8.426863587924565,Net Banking,Debit,Bills
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,2647.46,7.881733617982104,Auto Debit,Debit,Bills
Amazon India UPI/Paytm/Amazon India,1599.82,7.3782712769446,Upi,Debit,Shopping
Local Wine & Beer Shop POS Purchase Local Wine & Beer Shop,1666.96,7.4193566018158,Credit Card,Debit,Food
Jio Auto Debit Jio,649.46,6.477679804901255,Auto Debit,Debit,Bills
Social UPI Payment Social,1519.38,7.326715582595529,Upi,Debit,Food
Employer Salary Credit NEFT Salary Credit,45221.46,10.719349145059947,Neft,Credit,Salary
Adani Electricity Electricity Bill Adani Electricity,5240.42,8.5643477329697,Auto Debit,Debit,Bills
Blinkit POS Purchase Blinkit,449.27,6.109847402836333,Debit Card,Debit,Groceries
HPCL UPI/DR/645154919977/HPCL,2631.16,7.87556008087111,Upi,Debit,Fuel
Zomato UPI Payment Zomato,295.71,5.692755230807,Upi,Debit,Food
Netflix POS Purchase Netflix,325.25,5.787663958636903,Debit Card,Debit,Entertainment
The Beer Cafe UPI/Paytm/The Beer Cafe,1408.53,7.2510115944709765,Upi,Debit,Food
Social POS Purchase Social,1397.04,7.242826534687722,Credit Card,Debit,Food
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,5802.38,8.666195785417337,Auto Debit,Debit,Bills
Faasos UPI/Paytm/Faasos,375.14,5.929961414513932,Upi,Debit,Food
Burger King UPI Payment Burger King,364.78,5.902032059776429,Upi,Debit,Food
Zepto UPI Collect Zepto,512.76,6.2417562303412035,Upi,Debit,Groceries
Ace Hardware India Debit Card POS Ace Hardware India,487.06,6.190438349114987,Debit Card,Debit,Miscellaneous
BigBasket UPI/Paytm/BigBasket,484.85,6.185899934285448,Upi,Debit,Groceries
Indian Oil UPI/DR/003452759154/Indian Oil,3316.39,8.106933608158524,Upi,Debit,Fuel
Ajio POS Purchase Ajio,578.96,6.362959135644993,Credit Card,Debit,Shopping
Toit Brewpub UPI Collect Toit Brewpub,1264.74,7.143412210364533,Upi,Debit,Food
Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,4769.98,8.470307013514027,Net Banking,Debit,Bills
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,3568.44,8.18016399972434,Auto Debit,Debit,Bills
Home Depot India UPI Payment Home Depot India,515.27,6.246629884444929,Upi,Debit,Miscellaneous
BigBasket UPI/DR/139070763702/BigBasket,552.59,6.316424340556496,Upi,Debit,Groceries
HP Gas Auto Debit HP Gas,406.09,6.0090342912180414,Auto Debit,Debit,Bills
BookMyShow UPI/DR/861489659131/BookMyShow,299.15,5.704282349697852,Upi,Debit,Entertainment
Burger King UPI Collect Burger King,368.75,5.912827101590909,Upi,Debit,Food
DMart UPI Collect DMart,674.45,6.5153791354156905,Upi,Debit,Groceries
McDonald's India UPI/Paytm/McDonald's India,598.67,6.396379503910665,Upi,Debit,Food
Zepto UPI/Paytm/Zepto,818.9,6.709182381602132,Upi,Debit,Groceries
Local Hardware Store UPI/Paytm/Local Hardware Store,530.92,6.276493102094199,Upi,Debit,Miscellaneous
Home Depot India UPI Collect Home Depot India,555.83,6.322259986879117,Upi,Debit,Miscellaneous
Indian Oil UPI Payment Indian Oil,650.12,6.478693957018786,Upi,Debit,Fuel
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,2877.4,7.964989863196268,Auto Debit,Debit,Bills
Local Wine & Beer Shop UPI/DR/528862504356/Local Wine & Beer Shop,934.48,6.841059766543869,Upi,Debit,Food
Amazon India POS Purchase Amazon India,1359.49,7.215600207957405,Credit Card,Debit,Shopping
Indian Oil UPI Payment Indian Oil,1795.62,7.493662400871628,Upi,Debit,Fuel
Faasos UPI/Paytm/Faasos,262.01,5.572192054268604,Upi,Debit,Food
BigBasket UPI Payment BigBasket,464.78,6.1437134196456435,Upi,Debit,Groceries
BEST Electricity Bill BEST,5304.78,8.576552071342803,Auto Debit,Debit,Bills
Ajio POS Purchase Ajio,918.98,6.824351930676353,Credit Card,Debit,Shopping
BPCL Debit Card POS BPCL,2727.12,7.9113680062656915,Debit Card,Debit,Fuel
Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,2744.91,7.917867810845431,Net Banking,Debit,Bills
McDonald's India POS Purchase McDonald's India,621.04,6.433004399353137,Debit Card,Debit,Food
Toit Brewpub UPI/DR/856029453959/Toit Brewpub,827.96,6.720171903066478,Upi,Debit,Food
Burger King Debit Card POS Burger King,619.11,6.429896881657023,Debit Card,Debit,Food
Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,2754.12,7.921216277807213,Net Banking,Debit,Bills
House Rent Payment NEFT Rent Payment,35440.28,10.47563252144829,Neft,Debit,Rent
Zomato POS Purchase Zomato,947.85,6.855250724999988,Debit Card,Debit,Food
Blinkit POS Purchase Blinkit,816.89,6.7067278532326355,Credit Card,Debit,Groceries
Employer Salary Credit NEFT Salary Credit,43192.48,10.673444836915813,Neft,Credit,Salary
Bharat Gas UPI/Paytm/Bharat Gas,633.9,6.453467506176404,Upi,Debit,Bills
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,2872.37,7.963240835929089,Auto Debit,Debit,Bills
Spotify Auto Debit Spotify,165.24,5.113432527350917,Auto Debit,Debit,Subscription
Local Hardware Store Debit Card POS Local Hardware Store,483.6,6.183323808382426,Debit Card,Debit,Miscellaneous
EatClub POS Purchase EatClub,196.06,5.283508250894329,Debit Card,Debit,Food
Faasos Debit Card POS Faasos,861.89,6.760287220618741,Debit Card,Debit,Food
Myntra POS Purchase Myntra,582.15,6.368444443137059,Credit Card,Debit,Shopping
Third Wave Coffee UPI Payment Third Wave Coffee,143.62,4.974109612746806,Upi,Debit,Food
Bharat Gas Net Banking Payment Bharat Gas,650.01,6.478525003073694,Net Banking,Debit,Bills
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,2714.52,7.906738742573905,Auto Debit,Debit,Bills
Indian Oil Debit Card POS Indian Oil,636.73,6.457914996279296,Debit Card,Debit,Fuel
HPCL ATM Cash Withdrawal,2810.58,7.941501881889055,Cash Withdrawal,Debit,Fuel
BookMyShow POS Purchase BookMyShow,304.97,5.723487057930536,Credit Card,Debit,Entertainment
Ace Hardware India POS Purchase Ace Hardware India,554.18,6.3192923854889935,Debit Card,Debit,Miscellaneous
Myntra POS Purchase Myntra,1607.57,7.383100864538506,Credit Card,Debit,Shopping
Municipal Water Department Auto Debit Municipal Water Department,209.32,5.348630180421626,Auto Debit,Debit,Bills
Local Wine & Beer Shop UPI/DR/404935709137/Local Wine & Beer Shop,769.63,6.647208362137625,Upi,Debit,Food
McDonald's India UPI Payment McDonald's India,580.56,6.365714148063224,Upi,Debit,Food
Local Hardware Store POS Purchase Local Hardware Store,481.0,6.1779441140506,Debit Card,Debit,Miscellaneous
Flipkart POS Purchase Flipkart,1658.93,7.4145307117867665,Credit Card,Debit,Shopping
Nature's Basket POS Purchase Nature's Basket,1601.77,7.379488661341998,Debit Card,Debit,Groceries
Domino's India UPI Collect Domino's India,618.37,6.428702832397783,Upi,Debit,Food
Nature's Basket Debit Card POS Nature's Basket,622.35,6.435108158790984,Debit Card,Debit,Groceries
Flipkart Debit Card POS Flipkart,926.04,6.831996714580986,Debit Card,Debit,Shopping
Toit Brewpub POS Purchase Toit Brewpub,776.35,6.65589069939575,Credit Card,Debit,Food
Faasos UPI/DR/536306463452/Faasos,197.09,5.28872147287459,Upi,Debit,Food
BPCL UPI Payment BPCL,2983.71,8.00125786867829,Upi,Debit,Fuel
Faasos Debit Card POS Faasos,215.99,5.379851269529299,Debit Card,Debit,Food
Home Depot India POS Purchase Home Depot India,523.23,6.261930519316589,Credit Card,Debit,Miscellaneous
BSNL Auto Debit BSNL,1555.41,7.350137166173284,Auto Debit,Debit,Bills
Indian Oil UPI Payment Indian Oil,2982.58,8.000879200747105,Upi,Debit,Fuel
Third Wave Coffee Debit Card POS Third Wave Coffee,142.07,4.963334020978243,Debit Card,Debit,Food
Adani Electricity UPI/DR/580154962945/Adani Electricity,5132.18,8.543480629157619,Upi,Debit,Bills
Bajaj Allianz Auto Debit Bajaj Allianz,8185.52,9.010244178123042,Auto Debit,Debit,Insurance
BSNL Auto Debit BSNL,653.11,6.483275533032539,Auto Debit,Debit,Bills
Indian Oil POS Purchase Indian Oil,604.07,6.405344153817165,Debit Card,Debit,Fuel
BPCL ATM Cash Withdrawal,3066.9,8.028748567431814,Cash Withdrawal,Debit,Fuel
Netflix POS Purchase Netflix,320.81,5.773961309277448,Credit Card,Debit,Entertainment
Indian Oil POS Purchase Indian Oil,2946.14,7.988590487547565,Debit Card,Debit,Fuel
Blinkit POS Purchase Blinkit,613.09,6.420141497209933,Credit Card,Debit,Groceries
Blinkit UPI Payment Blinkit,788.08,6.670867709875668,Upi,Debit,Groceries
Faasos UPI/Paytm/Faasos,634.55,6.454490765740678,Upi,Debit,Food
McDonald's India UPI/DR/229398180786/McDonald's India,281.29,5.642934911323486,Upi,Debit,Food
Ace Hardware India Debit Card POS Ace Hardware India,486.42,6.1891261744075,Debit Card,Debit,Miscellaneous
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,3976.73,8.288466583807253,Auto Debit,Debit,Bills
Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,3973.79,8.28772719550419,Net Banking,Debit,Bills
House Rent Payment NEFT Rent Payment,36912.26,10.516326115071513,Neft,Debit,Rent
BPCL ATM Cash Withdrawal,2993.91,8.004669460014565,Cash Withdrawal,Debit,Fuel
Amazon India POS Purchase Amazon India,889.26,6.791513554894575,Debit Card,Debit,Shopping
Toit Brewpub UPI Collect Toit Brewpub,768.46,6.645688970121466,Upi,Debit,Food
BSNL UPI Payment BSNL,618.98,6.429687219454318,Upi,Debit,Bills
Nykaa POS Purchase Nykaa,1344.6,7.204595289218684,Credit Card,Debit,Shopping
Starbucks India UPI/DR/081261470614/Starbucks India,140.09,4.949397984625066,Upi,Debit,Food
Ace Hardware India UPI/DR/963524499949/Ace Hardware India,498.72,6.214047941563629,Upi,Debit,Miscellaneous
Reliance Fresh UPI Collect Reliance Fresh,1537.58,7.338615192110243,Upi,Debit,Groceries
House Rent Payment IMPS Transfer House Rent Payment,35938.24,10.489585013758926,Imps,Debit,Rent
Jio Fiber UPI Payment Jio Fiber,1432.92,7.268167231597778,Upi,Debit,Bills
Barbeque Nation Debit Card POS Barbeque Nation,605.92,6.40839698665704,Debit Card,Debit,Food
DMart Debit Card POS DMart,605.22,6.407242956491211,Debit Card,Debit,Groceries
Employer Salary Credit NEFT Salary Credit,43021.08,10.669468751257751,Neft,Credit,Salary
EatClub UPI/DR/038473924179/EatClub,619.81,6.431025076986695,Upi,Debit,Food
Reliance Fresh UPI/DR/359595904579/Reliance Fresh,808.4,6.696293232441765,Upi,Debit,Groceries
HPCL UPI Collect HPCL,1869.23,7.533816696937817,Upi,Debit,Fuel
Zepto UPI/DR/729127877976/Zepto,463.27,6.14046627954183,Upi,Debit,Groceries
Zepto Debit Card POS Zepto,496.33,6.209253789660266,Debit Card,Debit,Groceries
McDonald's India UPI/Paytm/McDonald's India,568.44,6.344653421761882,Upi,Debit,Food
