transaction_id,transaction_date,transaction_time,merchant,description,amount,currency,payment_method,transaction_type,category,city,state,country,day,week,month,weekend,merchant_freq,avg_expense,rolling_avg,month_end,salary_week,festival_season
TXN001275,2019-02-01,21:50:14,HPCL,Debit Card POS HPCL,2377.18,INR,Debit Card,Debit,Fuel,Bengaluru,Karnataka,India,1,5,2,0,143,4989.675895714285,1451.0433333333383,0,1,0
TXN001276,2019-02-03,11:50:51,Jio,Auto Debit Jio,191.4,INR,Auto Debit,Debit,Bills,Chennai,Tamil Nadu,India,3,5,2,1,137,4989.675895714285,1329.1066666666716,0,0,0
TXN001277,2019-02-03,16:58:34,Zepto,UPI Payment Zepto,1035.68,INR,UPI,Debit,Groceries,Bengaluru,Karnataka,India,3,5,2,1,138,4989.675895714285,1201.4200000000048,0,0,0
TXN001278,2019-02-04,06:49:24,Dish TV,Net Banking Payment Dish TV,302.93,INR,Net Banking,Debit,Subscription,Ahmedabad,Gujarat,India,4,6,2,0,29,4989.675895714285,510.0033333333383,0,0,0
TXN001279,2019-02-04,07:45:59,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,2863.97,INR,Net Banking,Debit,Bills,Jaipur,Rajasthan,India,4,6,2,0,693,4989.675895714285,1400.860000000005,0,0,0
TXN001280,2019-02-04,17:22:45,Reliance Fresh,UPI/Paytm/Reliance Fresh,1383.29,INR,UPI,Debit,Groceries,Bengaluru,Karnataka,India,4,6,2,0,167,4989.675895714285,1516.7300000000048,0,0,0
TXN001281,2019-02-05,07:06:43,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,1734.88,INR,Net Banking,Debit,Bills,Bengaluru,Karnataka,India,5,6,2,0,693,4989.675895714285,1994.0466666666716,0,0,0
TXN001282,2019-02-05,10:50:01,Naturals Salon,POS Purchase Naturals Salon,1549.97,INR,Debit Card,Debit,Miscellaneous,Bengaluru,Karnataka,India,5,6,2,0,33,4989.675895714285,1556.0466666666716,0,0,0
TXN001283,2019-02-05,19:39:28,DMart,UPI/Paytm/DMart,519.82,INR,UPI,Debit,Groceries,Mumbai,Maharashtra,India,5,6,2,0,178,4989.675895714285,1268.2233333333381,0,0,0
TXN001284,2019-02-06,19:24:50,Burger King,UPI Payment Burger King,211.18,INR,UPI,Debit,Food,Nagpur,Maharashtra,India,6,6,2,0,92,4989.675895714285,760.3233333333383,0,0,0
TXN001285,2019-02-06,22:32:18,Social,UPI/Paytm/Social,609.07,INR,UPI,Debit,Food,Bengaluru,Karnataka,India,6,6,2,0,54,4989.675895714285,446.6900000000049,0,0,0
TXN001286,2019-02-07,06:54:01,Spotify,Auto Debit Spotify,155.87,INR,Auto Debit,Debit,Subscription,Bengaluru,Karnataka,India,7,6,2,0,96,4989.675895714285,325.3733333333382,0,0,0
TXN001287,2019-02-07,08:26:13,BEST,Electricity Bill BEST,5293.45,INR,Auto Debit,Debit,Bills,Nagpur,Maharashtra,India,7,6,2,0,108,4989.675895714285,2019.463333333338,0,0,0
TXN001288,2019-02-07,16:59:16,Myntra,POS Purchase Myntra,1303.83,INR,Credit Card,Debit,Shopping,Lucknow,Uttar Pradesh,India,7,6,2,0,115,4989.675895714285,2251.050000000005,0,0,0
TXN001289,2019-02-08,07:59:45,Jio,Auto Debit Jio,206.2,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,8,6,2,0,137,4989.675895714285,2267.826666666672,0,0,0
TXN001290,2019-02-08,08:02:54,BEST,Electricity Bill BEST,5511.21,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,8,6,2,0,108,4989.675895714285,2340.4133333333384,0,0,0
TXN001291,2019-02-08,08:14:00,BPCL,UPI/Paytm/BPCL,3123.49,INR,UPI,Debit,Fuel,Hyderabad,Telangana,India,8,6,2,0,118,4989.675895714285,2946.966666666672,0,0,0
TXN001292,2019-02-08,10:45:33,Airtel,UPI Payment Airtel,1384.93,INR,UPI,Debit,Bills,Chennai,Tamil Nadu,India,8,6,2,0,175,4989.675895714285,3339.876666666671,0,0,0
TXN001293,2019-02-08,19:54:08,Swiggy,UPI/DR/674466414589/Swiggy,330.42,INR,UPI,Debit,Food,Nagpur,Maharashtra,India,8,6,2,0,106,4989.675895714285,1612.946666666672,0,0,0
TXN001294,2019-02-09,10:21:52,House Rent Payment,IMPS Transfer House Rent Payment,8241.22,INR,IMPS,Debit,Rent,Mumbai,Maharashtra,India,9,6,2,1,165,4989.675895714285,3318.8566666666716,0,0,0
TXN001295,2019-02-10,08:45:32,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2302.29,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,10,6,2,1,693,4989.675895714285,3624.6433333333384,0,0,0
TXN001296,2019-02-10,09:30:11,McDonald's India,UPI Payment McDonald's India,203.16,INR,UPI,Debit,Food,Noida,Uttar Pradesh,India,10,6,2,1,106,4989.675895714285,3582.223333333339,0,0,0
TXN001297,2019-02-11,06:34:44,Airtel,UPI Collect Airtel,1370.51,INR,UPI,Debit,Bills,Mumbai,Maharashtra,India,11,7,2,0,175,4989.675895714285,1291.9866666666721,0,0,0
TXN001298,2019-02-11,08:01:04,Municipal Water Department,Auto Debit Municipal Water Department,215.37,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,11,7,2,0,155,4989.675895714285,596.3466666666721,0,0,0
TXN001299,2019-02-11,09:01:34,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,1741.12,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,11,7,2,0,693,4989.675895714285,1109.0000000000055,0,0,0
TXN001300,2019-02-11,14:58:45,Blinkit,POS Purchase Blinkit,429.28,INR,Credit Card,Debit,Groceries,Bengaluru,Karnataka,India,11,7,2,0,140,4989.675895714285,795.256666666672,0,0,0
TXN001301,2019-02-11,16:45:53,Nature's Basket,UPI Payment Nature's Basket,478.12,INR,UPI,Debit,Groceries,Bengaluru,Karnataka,India,11,7,2,0,143,4989.675895714285,882.8400000000055,0,0,0
TXN001302,2019-02-12,06:01:41,LIC,Auto Debit LIC,8033.57,INR,Auto Debit,Debit,Insurance,Bengaluru,Karnataka,India,12,7,2,0,27,4989.675895714285,2980.3233333333387,0,0,0
TXN001303,2019-02-12,08:41:09,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2611.84,INR,Auto Debit,Debit,Bills,Lucknow,Uttar Pradesh,India,12,7,2,0,693,4989.675895714285,3707.8433333333383,0,0,0
TXN001304,2019-02-12,13:38:40,Cafe Coffee Day,UPI/Paytm/Cafe Coffee Day,355.15,INR,UPI,Debit,Food,Chennai,Tamil Nadu,India,12,7,2,0,117,4989.675895714285,3666.8533333333385,0,0,0
TXN001305,2019-02-12,14:20:13,Flipkart,POS Purchase Flipkart,1183.9,INR,Credit Card,Debit,Shopping,Ahmedabad,Gujarat,India,12,7,2,0,108,4989.675895714285,1383.6300000000056,0,0,0
TXN001306,2019-02-13,12:08:19,Third Wave Coffee,UPI Payment Third Wave Coffee,139.64,INR,UPI,Debit,Food,Noida,Uttar Pradesh,India,13,7,2,0,84,4989.675895714285,559.5633333333388,0,0,0
TXN001307,2019-02-13,13:18:03,BigBasket,UPI/DR/536552767442/BigBasket,440.64,INR,UPI,Debit,Groceries,Surat,Gujarat,India,13,7,2,0,146,4989.675895714285,588.0600000000055,0,0,0
TXN001308,2019-02-14,14:15:15,McDonald's India,UPI/DR/920612493341/McDonald's India,359.97,INR,UPI,Debit,Food,Surat,Gujarat,India,14,7,2,0,106,4989.675895714285,313.41666666667214,0,0,0
TXN001309,2019-02-14,14:27:12,McDonald's India,UPI/DR/685145677908/McDonald's India,406.35,INR,UPI,Debit,Food,Mumbai,Maharashtra,India,14,7,2,0,106,4989.675895714285,402.32000000000545,0,0,0
TXN001310,2019-02-15,00:46:57,Employer Salary Credit,NEFT Salary Credit,45113.26,INR,NEFT,Credit,Salary,Bengaluru,Karnataka,India,15,7,2,0,163,4989.675895714285,15293.193333333338,0,0,0
TXN001311,2019-02-15,08:08:56,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2230.95,INR,Auto Debit,Debit,Bills,Chennai,Tamil Nadu,India,15,7,2,0,693,4989.675895714285,15916.853333333338,0,0,0
TXN001312,2019-02-15,11:51:02,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2134.04,INR,Auto Debit,Debit,Bills,Ahmedabad,Gujarat,India,15,7,2,0,693,4989.675895714285,16492.750000000004,0,0,0
TXN001313,2019-02-15,18:39:51,Indian Oil,ATM Cash Withdrawal,2210.16,INR,Cash Withdrawal,Debit,Fuel,Bengaluru,Karnataka,India,15,7,2,0,162,4989.675895714285,2191.7166666666712,0,0,0
TXN001314,2019-02-16,06:50:56,Tata Power,UPI/DR/238569326665/Tata Power,5454.75,INR,UPI,Debit,Bills,Surat,Gujarat,India,16,7,2,1,116,4989.675895714285,3266.3166666666716,0,0,0
TXN001315,2019-02-17,14:12:01,Amazon India,POS Purchase Amazon India,1252.66,INR,Debit Card,Debit,Shopping,Mumbai,Maharashtra,India,17,7,2,1,123,4989.675895714285,2972.523333333338,0,0,0
TXN001316,2019-02-18,10:11:26,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2129.89,INR,Auto Debit,Debit,Bills,Kochi,Kerala,India,18,8,2,0,693,4989.675895714285,2945.7666666666714,0,0,0
TXN001317,2019-02-18,10:54:52,Spotify,Auto Debit Spotify,168.3,INR,Auto Debit,Debit,Subscription,Bengaluru,Karnataka,India,18,8,2,0,96,4989.675895714285,1183.6166666666716,0,0,0
TXN001318,2019-02-18,13:25:23,Starbucks India,UPI/DR/564707568561/Starbucks India,147.88,INR,UPI,Debit,Food,Jaipur,Rajasthan,India,18,8,2,0,70,4989.675895714285,815.3566666666716,0,0,0
TXN001319,2019-02-18,14:20:11,Third Wave Coffee,UPI/Paytm/Third Wave Coffee,148.91,INR,UPI,Debit,Food,Jaipur,Rajasthan,India,18,8,2,0,84,4989.675895714285,155.03000000000486,0,0,0
TXN001320,2019-02-19,07:26:59,Adani Electricity,UPI Payment Adani Electricity,5241.98,INR,UPI,Debit,Bills,Kochi,Kerala,India,19,8,2,0,98,4989.675895714285,1846.2566666666714,0,0,0
TXN001321,2019-02-19,08:09:51,Cafe Coffee Day,UPI Payment Cafe Coffee Day,335.13,INR,UPI,Debit,Food,Surat,Gujarat,India,19,8,2,0,117,4989.675895714285,1908.673333333338,0,0,0
TXN001322,2019-02-19,12:58:52,Home Depot India,POS Purchase Home Depot India,579.11,INR,Credit Card,Debit,Miscellaneous,Jaipur,Rajasthan,India,19,8,2,0,49,4989.675895714285,2052.073333333338,0,0,0
TXN001323,2019-02-19,15:20:14,Reliance Fresh,UPI Collect Reliance Fresh,1361.83,INR,UPI,Debit,Groceries,Bengaluru,Karnataka,India,19,8,2,0,167,4989.675895714285,758.6900000000047,0,0,0
TXN001324,2019-02-20,14:11:40,Blinkit,UPI/DR/884127910335/Blinkit,1291.23,INR,UPI,Debit,Groceries,Mumbai,Maharashtra,India,20,8,2,0,140,4989.675895714285,1077.3900000000049,0,0,0
TXN001325,2019-02-20,17:22:31,Nature's Basket,UPI/Paytm/Nature's Basket,998.98,INR,UPI,Debit,Groceries,Indore,Madhya Pradesh,India,20,8,2,0,143,4989.675895714285,1217.3466666666716,0,0,0
TXN001326,2019-02-22,08:00:39,Dish TV,Auto Debit Dish TV,307.75,INR,Auto Debit,Debit,Subscription,Pune,Maharashtra,India,22,8,2,0,29,4989.675895714285,865.9866666666716,0,0,0
TXN001327,2019-02-22,08:26:39,House Rent Payment,IMPS Transfer House Rent Payment,7562.85,INR,IMPS,Debit,Rent,Jaipur,Rajasthan,India,22,8,2,0,165,4989.675895714285,2956.5266666666716,0,0,0
TXN001328,2019-02-22,09:02:02,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,2861.49,INR,Net Banking,Debit,Bills,Bengaluru,Karnataka,India,22,8,2,0,693,4989.675895714285,3577.3633333333382,0,0,0
TXN001329,2019-02-22,09:28:35,EatClub,UPI Payment EatClub,195.02,INR,UPI,Debit,Food,Pune,Maharashtra,India,22,8,2,0,81,4989.675895714285,3539.786666666672,0,0,0
TXN001330,2019-02-22,12:15:14,Nature's Basket,UPI/Paytm/Nature's Basket,473.8,INR,UPI,Debit,Groceries,Bengaluru,Karnataka,India,22,8,2,0,143,4989.675895714285,1176.7700000000048,0,0,0
TXN001331,2019-02-22,15:00:25,Meesho,POS Purchase Meesho,603.44,INR,Credit Card,Debit,Shopping,Kolkata,West Bengal,India,22,8,2,0,68,4989.675895714285,424.0866666666716,0,0,0
TXN001332,2019-02-22,17:21:41,Nature's Basket,POS Purchase Nature's Basket,1073.64,INR,Debit Card,Debit,Groceries,Delhi,Delhi,India,22,8,2,0,143,4989.675895714285,716.9600000000049,0,0,0
TXN001333,2019-02-23,11:33:25,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2884.01,INR,Auto Debit,Debit,Bills,Chennai,Tamil Nadu,India,23,8,2,1,693,4989.675895714285,1520.3633333333382,0,0,0
TXN001334,2019-02-23,20:31:35,Zepto,POS Purchase Zepto,969.0,INR,Credit Card,Debit,Groceries,Noida,Uttar Pradesh,India,23,8,2,1,138,4989.675895714285,1642.2166666666715,0,0,0
TXN001335,2019-02-24,08:44:07,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,4379.95,INR,Net Banking,Debit,Bills,Kochi,Kerala,India,24,8,2,1,693,4989.675895714285,2744.320000000005,0,0,0
TXN001336,2019-02-24,08:56:03,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,2842.66,INR,Net Banking,Debit,Bills,Bengaluru,Karnataka,India,24,8,2,1,693,4989.675895714285,2730.536666666672,0,0,0
TXN001337,2019-02-24,09:22:53,Bharat Gas,UPI/DR/977108663295/Bharat Gas,1251.79,INR,UPI,Debit,Bills,Ahmedabad,Gujarat,India,24,8,2,1,100,4989.675895714285,2824.800000000005,0,0,0
TXN001338,2019-02-24,09:57:37,HDFC Ergo,Auto Debit HDFC Ergo,8247.75,INR,Auto Debit,Debit,Insurance,Hyderabad,Telangana,India,24,8,2,1,42,4989.675895714285,4114.066666666672,0,0,0
TXN001339,2019-02-24,13:14:59,Naturals Salon,UPI/DR/024235056605/Naturals Salon,1557.24,INR,UPI,Debit,Miscellaneous,Kolkata,West Bengal,India,24,8,2,1,33,4989.675895714285,3685.5933333333383,0,0,0
TXN001340,2019-02-25,10:10:54,Indian Oil,UPI Payment Indian Oil,2236.24,INR,UPI,Debit,Fuel,Mumbai,Maharashtra,India,25,9,2,0,162,4989.675895714285,4013.743333333339,0,1,0
TXN001341,2019-02-25,10:35:37,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2636.98,INR,Auto Debit,Debit,Bills,Kolkata,West Bengal,India,25,9,2,0,693,4989.675895714285,2143.4866666666717,0,1,0
TXN001342,2019-02-26,08:20:03,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2276.12,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,26,9,2,0,693,4989.675895714285,2383.1133333333387,0,1,0
TXN001343,2019-02-26,08:40:05,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,1864.76,INR,Net Banking,Debit,Bills,Jaipur,Rajasthan,India,26,9,2,0,693,4989.675895714285,2259.286666666672,0,1,0
TXN001344,2019-02-26,10:37:10,BEST,UPI/DR/072339041947/BEST,5207.05,INR,UPI,Debit,Bills,Mumbai,Maharashtra,India,26,9,2,0,108,4989.675895714285,3115.9766666666715,0,1,0
TXN001345,2019-02-26,15:59:51,HPCL,POS Purchase HPCL,3056.39,INR,Debit Card,Debit,Fuel,Jaipur,Rajasthan,India,26,9,2,0,143,4989.675895714285,3376.0666666666725,0,1,0
TXN001346,2019-02-27,06:33:26,Tata Power,Net Banking Payment Tata Power,5176.8,INR,Net Banking,Debit,Bills,Hyderabad,Telangana,India,27,9,2,0,116,4989.675895714285,4480.080000000005,0,1,0
TXN001347,2019-02-27,20:32:31,Faasos,UPI Payment Faasos,351.84,INR,UPI,Debit,Food,Kochi,Kerala,India,27,9,2,0,80,4989.675895714285,2861.676666666672,0,1,0
TXN001348,2019-02-28,09:32:43,Chaayos,UPI/Paytm/Chaayos,146.35,INR,UPI,Debit,Food,Bengaluru,Karnataka,India,28,9,2,0,68,4989.675895714285,1891.6633333333384,1,1,0
TXN001349,2019-02-28,12:13:14,Cafe Coffee Day,Debit Card POS Cafe Coffee Day,334.14,INR,Debit Card,Debit,Food,Surat,Gujarat,India,28,9,2,0,117,4989.675895714285,277.4433333333388,1,1,0
TXN001350,2019-03-01,00:19:24,Employer Salary Credit,NEFT Salary Credit,46079.52,INR,NEFT,Credit,Salary,Bengaluru,Karnataka,India,1,9,3,0,163,4989.675895714285,15520.00333333334,0,1,0
TXN001351,2019-03-01,10:55:14,Municipal Water Department,Auto Debit Municipal Water Department,223.63,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,1,9,3,0,155,4989.675895714285,15545.763333333338,0,1,0
TXN001352,2019-03-01,12:13:45,Barbeque Nation,UPI Collect Barbeque Nation,196.47,INR,UPI,Debit,Food,Kochi,Kerala,India,1,9,3,0,50,4989.675895714285,15499.873333333338,0,1,0
TXN001353,2019-03-02,06:47:06,Tata Play,Auto Debit Tata Play,307.34,INR,Auto Debit,Debit,Subscription,Delhi,Delhi,India,2,9,3,1,27,4989.675895714285,242.48000000000727,0,1,0
TXN001354,2019-03-02,13:05:41,Amazon India,UPI/DR/795068154780/Amazon India,941.25,INR,UPI,Debit,Shopping,Chennai,Tamil Nadu,India,2,9,3,1,123,4989.675895714285,481.68666666667394,0,1,0
TXN001355,2019-03-03,06:10:28,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2677.34,INR,Auto Debit,Debit,Bills,Chennai,Tamil Nadu,India,3,9,3,1,693,4989.675895714285,1308.6433333333407,0,0,0
TXN001356,2019-03-03,08:07:16,HP Gas,Net Banking Payment HP Gas,824.94,INR,Net Banking,Debit,Bills,Bengaluru,Karnataka,India,3,9,3,1,84,4989.675895714285,1481.1766666666742,0,0,0
TXN001357,2019-03-03,08:13:02,Toit Brewpub,POS Purchase Toit Brewpub,2971.52,INR,Credit Card,Debit,Food,Kochi,Kerala,India,3,9,3,1,28,4989.675895714285,2157.9333333333407,0,0,0
TXN001358,2019-03-03,10:16:36,Amazon India,POS Purchase Amazon India,626.9,INR,Credit Card,Debit,Shopping,Bengaluru,Karnataka,India,3,9,3,1,123,4989.675895714285,1474.4533333333404,0,0,0
TXN001359,2019-03-04,07:36:55,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,6927.22,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,4,10,3,0,693,4989.675895714285,3508.546666666674,0,0,0
TXN001360,2019-03-04,11:13:44,Flipkart,POS Purchase Flipkart,625.1,INR,Debit Card,Debit,Shopping,Noida,Uttar Pradesh,India,4,10,3,0,108,4989.675895714285,2726.406666666674,0,0,0
TXN001361,2019-03-04,14:06:21,Myntra,POS Purchase Myntra,626.58,INR,Credit Card,Debit,Shopping,Delhi,Delhi,India,4,10,3,0,115,4989.675895714285,2726.3000000000075,0,0,0
TXN001362,2019-03-04,14:34:07,Toit Brewpub,UPI Payment Toit Brewpub,2927.52,INR,UPI,Debit,Food,Bengaluru,Karnataka,India,4,10,3,0,28,4989.675895714285,1393.0666666666739,0,0,0
TXN001363,2019-03-05,06:32:53,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,4387.47,INR,Auto Debit,Debit,Bills,Lucknow,Uttar Pradesh,India,5,10,3,0,693,4989.675895714285,2647.1900000000073,0,0,0
TXN001364,2019-03-06,06:37:53,BEST,UPI Collect BEST,5519.31,INR,UPI,Debit,Bills,Nagpur,Maharashtra,India,6,10,3,0,108,4989.675895714285,4278.100000000008,0,0,0
TXN001365,2019-03-06,10:08:55,Flipkart,UPI Collect Flipkart,23465.16,INR,UPI,Debit,Shopping,Bengaluru,Karnataka,India,6,10,3,0,108,4989.675895714285,11123.980000000009,0,0,0
TXN001366,2019-03-06,11:15:11,HPCL,POS Purchase HPCL,3230.58,INR,Debit Card,Debit,Fuel,Nagpur,Maharashtra,India,6,10,3,0,143,4989.675895714285,10738.350000000006,0,0,0
TXN001367,2019-03-06,13:47:56,Burger King,POS Purchase Burger King,182.27,INR,Credit Card,Debit,Food,Jaipur,Rajasthan,India,6,10,3,0,92,4989.675895714285,8959.336666666673,0,0,0
TXN001368,2019-03-06,21:10:00,Starbucks India,Debit Card POS Starbucks India,181.57,INR,Debit Card,Debit,Food,Ahmedabad,Gujarat,India,6,10,3,0,70,4989.675895714285,1198.140000000006,0,0,0
TXN001369,2019-03-07,09:50:55,BSNL,Auto Debit BSNL,206.14,INR,Auto Debit,Debit,Bills,Lucknow,Uttar Pradesh,India,7,10,3,0,111,4989.675895714285,189.9933333333394,0,0,0
TXN001370,2019-03-07,10:31:55,Spotify,Auto Debit Spotify,160.61,INR,Auto Debit,Debit,Subscription,Bengaluru,Karnataka,India,7,10,3,0,96,4989.675895714285,182.77333333333942,0,0,0
TXN001371,2019-03-07,11:36:25,DMart,Debit Card POS DMart,434.59,INR,Debit Card,Debit,Groceries,Delhi,Delhi,India,7,10,3,0,178,4989.675895714285,267.11333333333937,0,0,0
TXN001372,2019-03-07,22:14:30,Cafe Coffee Day,POS Purchase Cafe Coffee Day,352.89,INR,Credit Card,Debit,Food,Hyderabad,Telangana,India,7,10,3,0,117,4989.675895714285,316.03000000000605,0,0,0
TXN001373,2019-03-08,12:24:26,Amazon India,POS Purchase Amazon India,23232.05,INR,Debit Card,Debit,Shopping,Bengaluru,Karnataka,India,8,10,3,0,123,4989.675895714285,8006.510000000006,0,0,0
TXN001374,2019-03-09,07:16:25,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2870.64,INR,Auto Debit,Debit,Bills,Mumbai,Maharashtra,India,9,10,3,1,693,4989.675895714285,8818.526666666672,0,0,0
TXN001375,2019-03-09,07:58:31,House Rent Payment,NEFT Rent Payment,8351.13,INR,NEFT,Debit,Rent,Nagpur,Maharashtra,India,9,10,3,1,165,4989.675895714285,11484.606666666672,0,0,0
TXN001376,2019-03-09,08:09:41,LIC,Auto Debit LIC,8448.99,INR,Auto Debit,Debit,Insurance,Noida,Uttar Pradesh,India,9,10,3,1,27,4989.675895714285,6556.9200000000055,0,0,0
TXN001377,2019-03-09,09:00:06,Spotify,Auto Debit Spotify,165.96,INR,Auto Debit,Debit,Subscription,Hyderabad,Telangana,India,9,10,3,1,96,4989.675895714285,5655.360000000005,0,0,0
TXN001378,2019-03-09,21:09:16,Swiggy,UPI/DR/159841457129/Swiggy,181.57,INR,UPI,Debit,Food,Nagpur,Maharashtra,India,9,10,3,1,106,4989.675895714285,2932.1733333333395,0,0,0
TXN001379,2019-03-11,09:08:36,Jio Fiber,Auto Debit Jio Fiber,1295.71,INR,Auto Debit,Debit,Bills,Hyderabad,Telangana,India,11,11,3,0,113,4989.675895714285,547.7466666666727,0,0,0
TXN001380,2019-03-12,16:32:17,Reliance Fresh,UPI Collect Reliance Fresh,2205.68,INR,UPI,Debit,Groceries,Surat,Gujarat,India,12,11,3,0,167,4989.675895714285,1227.6533333333393,0,0,0
TXN001381,2019-03-12,19:56:20,HPCL,UPI/DR/909065971394/HPCL,3450.89,INR,UPI,Debit,Fuel,Bengaluru,Karnataka,India,12,11,3,0,143,4989.675895714285,2317.426666666672,0,0,0
TXN001382,2019-03-12,21:20:20,DMart,UPI Payment DMart,474.05,INR,UPI,Debit,Groceries,Lucknow,Uttar Pradesh,India,12,11,3,0,178,4989.675895714285,2043.5400000000056,0,0,0
TXN001383,2019-03-13,07:30:00,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2794.2,INR,Auto Debit,Debit,Bills,Ahmedabad,Gujarat,India,13,11,3,0,693,4989.675895714285,2239.713333333339,0,0,0
TXN001384,2019-03-14,08:23:20,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,2683.09,INR,Net Banking,Debit,Bills,Hyderabad,Telangana,India,14,11,3,0,693,4989.675895714285,1983.780000000006,0,0,0
TXN001385,2019-03-14,09:36:24,Municipal Water Department,Auto Debit Municipal Water Department,207.92,INR,Auto Debit,Debit,Bills,Ahmedabad,Gujarat,India,14,11,3,0,155,4989.675895714285,1895.070000000006,0,0,0
TXN001386,2019-03-15,09:12:20,Employer Salary Credit,NEFT Salary Credit,44565.02,INR,NEFT,Credit,Salary,Pune,Maharashtra,India,15,11,3,0,163,4989.675895714285,15818.676666666672,0,0,0
TXN001387,2019-03-15,09:40:35,Reliance Fresh,POS Purchase Reliance Fresh,2426.06,INR,Debit Card,Debit,Groceries,Hyderabad,Telangana,India,15,11,3,0,167,4989.675895714285,15733.000000000005,0,0,0
TXN001388,2019-03-15,11:13:53,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2667.26,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,15,11,3,0,693,4989.675895714285,16552.780000000002,0,0,0
TXN001389,2019-03-16,06:57:56,House Rent Payment,IMPS Transfer House Rent Payment,8252.31,INR,IMPS,Debit,Rent,Pune,Maharashtra,India,16,11,3,1,165,4989.675895714285,4448.543333333338,0,0,0
TXN001390,2019-03-16,09:04:48,Zomato,POS Purchase Zomato,192.49,INR,Debit Card,Debit,Food,Bengaluru,Karnataka,India,16,11,3,1,117,4989.675895714285,3704.0200000000045,0,0,0
TXN001391,2019-03-16,10:04:56,DMart,UPI/Paytm/DMart,2424.61,INR,UPI,Debit,Groceries,Bengaluru,Karnataka,India,16,11,3,1,178,4989.675895714285,3623.1366666666713,0,0,0
