transaction_text,amount,amount_log,payment_method,transaction_type,category
HPCL Cash Withdrawal ATM,4507.02,8.413613311707056,Cash Withdrawal,Debit,Fuel
Indian Oil UPI/Indian Oil,4429.38,8.39624063814143,Upi,Debit,Fuel
Faasos Debit Card Faasos,631.19,6.449189981877232,Debit Card,Debit,Food
Domino's India UPI/Paytm/Domino's India,991.3,6.900025480920196,Upi,Debit,Food
Street Vendor UPI/Street Vendor,272.74,5.61217875078312,Upi,Debit,Other
HP Gas Net Banking Payment HP Gas,2421.9,7.792720448813383,Net Banking,Debit,Bills
Myntra POS Purchase Myntra,288.0,5.666426688112432,Credit Card,Debit,Shopping
Indian Oil UPI/Indian Oil,3583.44,8.184357534416607,Upi,Debit,Fuel
Bharat Gas Auto Debit Bharat Gas,322.01,5.777683282495735,Auto Debit,Debit,Bills
Employer Salary Credit NEFT Salary Credit,51984.61,10.858722228497308,Neft,Credit,Salary
Jio Fiber Auto Debit Jio Fiber,2594.14,7.861395744048406,Auto Debit,Debit,Bills
BigBasket POS Purchase BigBasket,346.91,5.851943825636722,Credit Card,Debit,Groceries
House Rent Payment NEFT Rent Payment,7610.06,8.937357731563083,Neft,Debit,Rent
Employer Salary Credit NEFT Salary Credit,38749.41,10.56489661537068,Neft,Credit,Salary
Municipal Water Department UPI/Municipal Water Department,6837.82,8.830370481114354,Upi,Debit,Bills
Jio Fiber Net Banking Payment Jio Fiber,5983.69,8.696959820493547,Net Banking,Debit,Bills
Zomato POS Purchase Zomato,117.59,4.775672165976704,Credit Card,Debit,Food
BookMyShow UPI Payment BookMyShow,243.93,5.50097245543491,Upi,Debit,Entertainment
BEST Net Banking Payment BEST,779.77,6.660280612229586,Net Banking,Debit,Bills
BookMyShow Debit Card BookMyShow,267.34,5.592254833162325,Debit Card,Debit,Entertainment
Laundry UPI/Laundry,2103.52,7.651842691610467,Upi,Debit,Other
KFC India UPI/Paytm/KFC India,145.6,4.987707789452551,Upi,Debit,Food
Flower Shop UPI/Flower Shop,82.2,4.421247347827163,Upi,Debit,Other
Employer Salary Credit NEFT Salary Credit,38906.12,10.568932546276988,Neft,Credit,Salary
Nature's Basket Debit Card Nature's Basket,1240.28,7.123898384251603,Debit Card,Debit,Groceries
Unknown Merchant Debit Card Unknown Merchant,328.67,5.798092154126943,Debit Card,Debit,Other
Zomato UPI/Paytm/Zomato,167.19,5.125094292739341,Upi,Debit,Food
Blinkit POS Purchase Blinkit,439.44,6.08777422724539,Credit Card,Debit,Groceries
HDFC Ergo Net Banking Payment HDFC Ergo Insurance Premium,8142.45,9.004969202128615,Net Banking,Debit,Insurance
Laundry Debit Card Laundry,996.01,6.904760800001808,Debit Card,Debit,Other
Employer Salary Credit NEFT Salary Credit,42260.69,10.651636280905231,Neft,Credit,Salary
BookMyShow POS Purchase BookMyShow,309.91,5.739503481230614,Credit Card,Debit,Entertainment
Lakme Salon Debit Card Lakme Salon,101.55,4.63035048451839,Debit Card,Debit,Miscellaneous
DMart POS Purchase DMart,432.03,6.070807009667125,Credit Card,Debit,Groceries
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,187.0,5.236441962829949,Auto Debit,Debit,Bills
Nature's Basket UPI/DR/260142678/Nature's Basket,386.4,5.959457750972896,Upi,Debit,Groceries
BSNL Auto Debit BSNL,3909.49,8.27141796482065,Auto Debit,Debit,Bills
HPCL UPI/HPCL,2778.55,7.930044323078642,Upi,Debit,Fuel
IRCTC UPI/IRCTC,746.78,6.617108817066341,Upi,Debit,Miscellaneous
Jio Net Banking Payment Jio,4062.01,8.309679357220238,Net Banking,Debit,Bills
BEST Auto Debit BEST,1987.08,7.594924627855546,Auto Debit,Debit,Bills
Faasos UPI/Paytm/Faasos,116.0,4.762173934797756,Upi,Debit,Food
Airtel Net Banking Payment Airtel,1797.25,7.4945692487474656,Net Banking,Debit,Bills
Toit Brewpub POS Purchase Toit Brewpub,523.46,6.262369161820452,Credit Card,Debit,Food
BPCL UPI/BPCL,3058.43,8.025983903085372,Upi,Debit,Fuel
House Rent Payment IMPS Rent Payment,41465.79,10.63264814489121,Imps,Debit,Rent
Jio Net Banking Payment Jio,3034.93,8.01827308159622,Net Banking,Debit,Bills
Airtel Auto Debit Airtel,632.42,6.451133709229659,Auto Debit,Debit,Bills
Indane Gas Auto Debit Indane Gas,559.61,6.329025476602274,Auto Debit,Debit,Bills
Employer Salary Credit NEFT Salary Credit,51917.28,10.857426222940171,Neft,Credit,Salary
Municipal Water Department Auto Debit Municipal Water Department,1204.76,7.094865352507889,Auto Debit,Debit,Bills
Nykaa POS Purchase Nykaa,6245.92,8.73984382126462,Credit Card,Debit,Shopping
Swiggy UPI/Paytm/Swiggy,272.38,5.610862768724507,Upi,Debit,Food
Unknown Merchant UPI/Unknown Merchant,108.34,4.694462293466853,Upi,Debit,Other
IRCTC UPI/IRCTC,1391.19,7.238633325832746,Upi,Debit,Miscellaneous
DMart UPI/DR/370484159/DMart,698.71,6.550665963489084,Upi,Debit,Groceries
Flipkart POS Purchase Flipkart,14508.05,9.582527871646628,Credit Card,Debit,Shopping
Mobile Repair Cash Withdrawal ATM,1079.95,6.985595563100474,Cash Withdrawal,Debit,Other
DMart UPI/DR/760080817/DMart,651.08,6.480167253786202,Upi,Debit,Groceries
House Rent Payment NEFT Rent Payment,7696.22,8.948614503690479,Neft,Debit,Rent
Myntra POS Purchase Myntra,2958.71,7.992846569545468,Credit Card,Debit,Shopping
DMart UPI/DR/212650803/DMart,491.94,6.20038746278222,Upi,Debit,Groceries
Amazon India POS Purchase Amazon India,614.7,6.422759831917165,Credit Card,Debit,Shopping
Tata Power Net Banking Payment Tata Power,1112.43,7.015200619880753,Net Banking,Debit,Bills
Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,8736.47,9.075375953059776,Net Banking,Debit,Bills
Flower Shop UPI/Flower Shop,305.99,5.726815173766774,Upi,Debit,Other
Zomato UPI/Paytm/Zomato,607.08,6.410306452257785,Upi,Debit,Food
Airtel Auto Debit Airtel,3196.67,8.070177698576064,Auto Debit,Debit,Bills
Blinkit UPI/DR/323009714/Blinkit,471.6,6.158249364752807,Upi,Debit,Groceries
Ola Debit Card Ola,401.39,5.997421767582108,Debit Card,Debit,Miscellaneous
Jio Fiber UPI/Jio Fiber,4260.32,8.357334250421912,Upi,Debit,Bills
Credit Card Bill Payment UPI/Credit Card Bill Payment,2139.59,7.668836770951958,Upi,Debit,Bills
Indian Oil UPI/Indian Oil,2633.51,7.876452485428813,Upi,Debit,Fuel
Municipal Water Department Auto Debit Municipal Water Department,705.49,6.560309047742739,Auto Debit,Debit,Bills
Amazon India UPI Payment Amazon India,4570.0,8.427487278331744,Upi,Debit,Shopping
HP Gas Auto Debit HP Gas,3015.27,8.011776247667362,Auto Debit,Debit,Bills
Airtel Auto Debit Airtel,3757.07,8.231660806729149,Auto Debit,Debit,Bills
Misc Vendor UPI/Misc Vendor,1301.93,7.172370853502172,Upi,Debit,Other
Barbeque Nation UPI/Paytm/Barbeque Nation,463.55,6.141069195087321,Upi,Debit,Food
Airtel Auto Debit Airtel,4383.04,8.385725952673818,Auto Debit,Debit,Bills
Amazon India UPI Payment Amazon India,288.0,5.666426688112432,Upi,Debit,Shopping
Faasos UPI/Paytm/Faasos,116.0,4.762173934797756,Upi,Debit,Food
Ajio Debit Card Ajio,288.0,5.666426688112432,Debit Card,Debit,Shopping
Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,4641.64,8.443038448938031,Net Banking,Debit,Bills
Jio Fiber Auto Debit Jio Fiber,937.52,6.84430416640152,Auto Debit,Debit,Bills
Tailor UPI/Tailor,90.12,4.512177319138927,Upi,Debit,Other
Tata Power Auto Debit Tata Power,3291.18,8.099305238309464,Auto Debit,Debit,Bills
Myntra Debit Card Myntra,417.21,6.035983698712472,Debit Card,Debit,Shopping
Airtel Net Banking Payment Airtel,279.28,5.635789103502333,Net Banking,Debit,Bills
Spotify Auto Debit Spotify Subscription,279.09,5.6351109800935815,Auto Debit,Debit,Subscription
Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,1467.79,7.2921942115641825,Net Banking,Debit,Bills
KFC India UPI/Paytm/KFC India,210.57,5.3545559129952265,Upi,Debit,Food
Tailor UPI/Tailor,1837.28,7.516585630812605,Upi,Debit,Other
Employer Salary Credit NEFT Salary Credit,39793.23,10.591477205888284,Neft,Credit,Salary
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,2613.51,7.868831978443973,Auto Debit,Debit,Bills
Airtel Auto Debit Airtel,948.23,6.855651129624742,Auto Debit,Debit,Bills
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,989.27,6.897977633218041,Auto Debit,Debit,Bills
Jio Net Banking Payment Jio,4677.29,8.450687937527084,Net Banking,Debit,Bills
DMart POS Purchase DMart,672.68,6.512755220721736,Credit Card,Debit,Groceries
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,187.0,5.236441962829949,Auto Debit,Debit,Bills
Bharat Gas Net Banking Payment Bharat Gas,3114.36,8.044099994367311,Net Banking,Debit,Bills
Swiggy UPI/Paytm/Swiggy,668.07,6.50588868843626,Upi,Debit,Food
Airtel UPI/Airtel,2624.96,7.873201822454269,Upi,Debit,Bills
Nature's Basket UPI/DR/250248163/Nature's Basket,1679.85,7.427054896827507,Upi,Debit,Groceries
Unknown Merchant UPI/Unknown Merchant,1276.15,7.15238631193777,Upi,Debit,Other
Credit Card Bill Payment UPI/Credit Card Bill Payment,352.44,5.867713739671807,Upi,Debit,Bills
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,1444.72,7.276362746347502,Auto Debit,Debit,Bills
Credit Card Bill Payment UPI/Credit Card Bill Payment,4920.74,8.501417405500499,Upi,Debit,Bills
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,3113.57,8.04384637995937,Auto Debit,Debit,Bills
Bajaj Allianz Auto Debit Bajaj Allianz Insurance Premium,8462.13,9.04347436053523,Auto Debit,Debit,Insurance
Disney+ Hotstar Auto Debit Disney+ Hotstar Subscription,149.0,5.010635294096256,Auto Debit,Debit,Subscription
Tata Play Auto Debit Tata Play Subscription,172.02,5.153407194752228,Auto Debit,Debit,Subscription
BigBasket UPI/DR/193974854/BigBasket,841.0,6.735780014242327,Upi,Debit,Groceries
Lakme Salon UPI/Lakme Salon,294.65,5.689176322266839,Upi,Debit,Miscellaneous
Employer Salary Credit NEFT Salary Credit,38622.51,10.561616437404192,Neft,Credit,Salary
Local Services UPI/Local Services,401.93,5.998762849589093,Upi,Debit,Other
DMart UPI/DR/868706268/DMart,1263.38,7.142337162437177,Upi,Debit,Groceries
Swiggy UPI/Paytm/Swiggy,1230.59,7.116061296498057,Upi,Debit,Food
House Rent Payment IMPS Rent Payment,7676.24,8.946015386551046,Imps,Debit,Rent
Myntra Debit Card Myntra,288.0,5.666426688112432,Debit Card,Debit,Shopping
Nykaa POS Purchase Nykaa,437.16,6.082584140475466,Credit Card,Debit,Shopping
BEST Net Banking Payment BEST,1499.25,7.313387039869622,Net Banking,Debit,Bills
BPCL Debit Card BPCL,4201.13,8.343346818575125,Debit Card,Debit,Fuel
Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,5083.65,8.533981476221935,Net Banking,Debit,Bills
Spotify Auto Debit Spotify Subscription,406.41,6.009820049392294,Auto Debit,Debit,Subscription
HPCL Debit Card HPCL,4048.72,8.306403021908126,Debit Card,Debit,Fuel
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,1523.81,7.329625091115578,Auto Debit,Debit,Bills
Municipal Water Department Net Banking Payment Municipal Water Department,1437.86,7.271606412369837,Net Banking,Debit,Bills
BigBasket POS Purchase BigBasket,1456.69,7.284608269934326,Credit Card,Debit,Groceries
Indane Gas Auto Debit Indane Gas,1426.8,7.26389007706836,Auto Debit,Debit,Bills
Starbucks India UPI/Paytm/Starbucks India,458.29,6.129681818832591,Upi,Debit,Food
Flipkart Debit Card Flipkart,1358.66,7.214989947474889,Debit Card,Debit,Shopping
Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,924.06,6.829858600273655,Net Banking,Debit,Bills
Indane Gas Auto Debit Indane Gas,2304.39,7.743005138515446,Auto Debit,Debit,Bills
ICICI Lombard Auto Debit ICICI Lombard Insurance Premium,8531.19,9.051601348447836,Auto Debit,Debit,Insurance
Cafe Coffee Day UPI/Paytm/Cafe Coffee Day,517.29,6.250534931164268,Upi,Debit,Food
Tata Play Auto Debit Tata Play Subscription,517.22,6.250399862520249,Auto Debit,Debit,Subscription
Blinkit UPI/DR/720608968/Blinkit,390.81,5.970777028410864,Upi,Debit,Groceries
Ajio UPI Payment Ajio,288.0,5.666426688112432,Upi,Debit,Shopping
Netflix Auto Debit Netflix Subscription,546.2,6.3048143663083405,Auto Debit,Debit,Subscription
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,3449.58,8.146297611837532,Auto Debit,Debit,Bills
Chaayos UPI/Paytm/Chaayos,489.03,6.1944666137203255,Upi,Debit,Food
DMart Debit Card DMart,1552.11,7.348014651290669,Debit Card,Debit,Groceries
DMart Debit Card DMart,843.17,6.7383538961142575,Debit Card,Debit,Groceries
Chaayos UPI/Paytm/Chaayos,234.13,5.460138552679514,Upi,Debit,Food
HPCL Debit Card HPCL,3218.87,8.077096265052647,Debit Card,Debit,Fuel
Nature's Basket Debit Card Nature's Basket,584.0,6.371611847231857,Debit Card,Debit,Groceries
Employer Salary Credit NEFT Salary Credit,51651.89,10.852301426515842,Neft,Credit,Salary
Fruit Vendor Cash Withdrawal ATM,140.08,4.949327105367852,Cash Withdrawal,Debit,Other
Flower Shop UPI/Flower Shop,284.75,5.65511730267492,Upi,Debit,Other
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,242.85,5.496553282156062,Auto Debit,Debit,Bills
Nature's Basket Debit Card Nature's Basket,1402.3,7.24658188475709,Debit Card,Debit,Groceries
McDonald's India POS Purchase McDonald's India,129.79,4.8735929835010605,Credit Card,Debit,Food
Employer Salary Credit NEFT Salary Credit,58513.32,10.97702678958945,Neft,Credit,Salary
BookMyShow UPI Payment BookMyShow,213.7,5.369241704884735,Upi,Debit,Entertainment
BSNL Auto Debit BSNL,1673.6,7.423329609770332,Auto Debit,Debit,Bills
Third Wave Coffee UPI/Paytm/Third Wave Coffee,289.1,5.670225691127358,Upi,Debit,Food
Airtel UPI/Airtel,3735.78,8.225979557000594,Upi,Debit,Bills
KFC India UPI/Paytm/KFC India,116.0,4.762173934797756,Upi,Debit,Food
HPCL Debit Card HPCL,2525.27,7.834499185559328,Debit Card,Debit,Fuel
House Rent Payment NEFT Rent Payment,47173.03,10.761598808287149,Neft,Debit,Rent
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,1038.68,6.946668252480736,Auto Debit,Debit,Bills
Kirana Shop UPI/Kirana Shop,2186.59,7.690555760242568,Upi,Debit,Other
General Store UPI/General Store,392.65,5.975462189630476,Upi,Debit,Other
Municipal Water Department UPI/Municipal Water Department,2802.27,7.938541871891478,Upi,Debit,Bills
Street Vendor UPI/Street Vendor,125.91,4.843478173822073,Upi,Debit,Other
Credit Card Bill Payment UPI/Credit Card Bill Payment,14701.11,9.595746299881284,Upi,Debit,Bills
Bharat Gas Auto Debit Bharat Gas,2967.41,7.995781734908522,Auto Debit,Debit,Bills
Chaayos Debit Card Chaayos,116.0,4.762173934797756,Debit Card,Debit,Food
Swiggy POS Purchase Swiggy,432.0,6.07073772800249,Credit Card,Debit,Food
Vegetable Market UPI/Vegetable Market,351.28,5.864426313937258,Upi,Debit,Other
Zomato UPI/Paytm/Zomato,116.0,4.762173934797756,Upi,Debit,Food
Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,852.76,6.749650123847149,Net Banking,Debit,Bills
Tata Power Auto Debit Tata Power,2609.63,7.867346850499786,Auto Debit,Debit,Bills
Jio Net Banking Payment Jio,5955.09,8.692169504502358,Net Banking,Debit,Bills
Domino's India UPI/Paytm/Domino's India,336.3,5.820972742067605,Upi,Debit,Food
EatClub UPI/Paytm/EatClub,160.23,5.082831916975648,Upi,Debit,Food
Credit Card Bill Payment UPI/Credit Card Bill Payment,1715.11,7.447815380557529,Upi,Debit,Bills
Third Wave Coffee UPI/Paytm/Third Wave Coffee,1373.15,7.225590637129327,Upi,Debit,Food
Zomato UPI/Paytm/Zomato,116.0,4.762173934797756,Upi,Debit,Food
Zomato UPI/Paytm/Zomato,794.97,6.679561496691945,Upi,Debit,Food
BigBasket POS Purchase BigBasket,300.0,5.707110264748875,Credit Card,Debit,Groceries
BigBasket UPI/DR/747975975/BigBasket,717.97,6.577819632233027,Upi,Debit,Groceries
Bharat Gas Auto Debit Bharat Gas,4120.65,8.324008847607578,Auto Debit,Debit,Bills
Amazon Prime Auto Debit Amazon Prime Subscription,149.0,5.010635294096256,Auto Debit,Debit,Subscription
Bajaj Allianz Auto Debit Bajaj Allianz Insurance Premium,8637.27,9.06395761026762,Auto Debit,Debit,Insurance
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,5484.88,8.609932797397576,Auto Debit,Debit,Bills
HP Gas Auto Debit HP Gas,3204.59,8.072651439776266,Auto Debit,Debit,Bills
Jio Net Banking Payment Jio,205.02,5.327973251455547,Net Banking,Debit,Bills
Dish TV Net Banking Payment Dish TV,289.07,5.670122273163566,Net Banking,Debit,Subscription
Blinkit UPI/DR/894024006/Blinkit,753.67,6.62628056760634,Upi,Debit,Groceries
Burger King UPI/Paytm/Burger King,116.0,4.762173934797756,Upi,Debit,Food
Employer Salary Credit NEFT Salary Credit,38309.59,10.553481638254778,Neft,Credit,Salary
Credit Card Bill Payment Auto Debit Credit Card Bill Payment,1870.21,7.534340559419862,Auto Debit,Debit,Bills
BSNL Net Banking Payment BSNL,1493.53,7.309567055125732,Net Banking,Debit,Bills
Domino's India POS Purchase Domino's India,1304.01,7.173965982562684,Credit Card,Debit,Food
HPCL Debit Card HPCL,2135.52,7.666933616144875,Debit Card,Debit,Fuel
KFC India UPI/Paytm/KFC India,528.28,6.271517592395272,Upi,Debit,Food
Ace Hardware India UPI/Ace Hardware India,2095.27,7.647914853938655,Upi,Debit,Miscellaneous
McDonald's India UPI/Paytm/McDonald's India,182.96,5.214718342671723,Upi,Debit,Food
Meesho POS Purchase Meesho,288.0,5.666426688112432,Credit Card,Debit,Shopping
DMart UPI/DR/521869399/DMart,1228.91,7.114696274957647,Upi,Debit,Groceries
Naturals Salon UPI/Naturals Salon,639.89,6.462857835330253,Upi,Debit,Miscellaneous
ICICI Lombard Net Banking Payment ICICI Lombard Insurance Premium,8303.95,9.024607001559676,Net Banking,Debit,Insurance
Airtel UPI/Airtel,1695.62,7.4363933155866,Upi,Debit,Bills
Myntra UPI Payment Myntra,288.0,5.666426688112432,Upi,Debit,Shopping
Tea Stall Cash Withdrawal ATM,104.8,4.661550519424199,Cash Withdrawal,Debit,Other
Local Wine & Beer Shop UPI/Paytm/Local Wine & Beer Shop,660.84,6.495023834881928,Upi,Debit,Food
Tata Power Auto Debit Tata Power,968.33,6.876605111189842,Auto Debit,Debit,Bills
Indane Gas Net Banking Payment Indane Gas,1351.34,7.2095917042772335,Net Banking,Debit,Bills
Swiggy POS Purchase Swiggy,272.64,5.611813373892797,Credit Card,Debit,Food
Amazon Prime Auto Debit Amazon Prime Subscription,149.0,5.010635294096256,Auto Debit,Debit,Subscription
DMart UPI/DR/971887294/DMart,676.25,6.518040480965205,Upi,Debit,Groceries
Amazon India POS Purchase Amazon India,1073.62,6.979722389697928,Credit Card,Debit,Shopping
Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,321.92,5.777404614526815,Net Banking,Debit,Bills
Indane Gas Auto Debit Indane Gas,720.7,6.581609540078228,Auto Debit,Debit,Bills
Nykaa UPI Payment Nykaa,288.0,5.666426688112432,Upi,Debit,Shopping
Spotify Auto Debit Spotify Subscription,344.98,5.846380969918831,Auto Debit,Debit,Subscription
Municipal Water Department Net Banking Payment Municipal Water Department,4832.44,8.483313708462557,Net Banking,Debit,Bills
Domino's India UPI/Paytm/Domino's India,264.98,5.583421117985017,Upi,Debit,Food
Tata Play Auto Debit Tata Play Subscription,346.74,5.851455074099643,Auto Debit,Debit,Subscription
Jio Net Banking Payment Jio,1657.74,7.413813556992224,Net Banking,Debit,Bills
LIC Auto Debit LIC Insurance Premium,8419.12,9.03837935891629,Auto Debit,Debit,Insurance
DMart Debit Card DMart,1092.72,6.997340008724225,Debit Card,Debit,Groceries
Vegetable Market UPI/Vegetable Market,180.72,5.202467040891203,Upi,Debit,Other
ICICI Lombard Auto Debit ICICI Lombard Insurance Premium,8682.66,9.069198377767403,Auto Debit,Debit,Insurance
