transaction_id,transaction_date,transaction_time,merchant,description,amount,currency,payment_method,transaction_type,category,city,state,country,day,week,month,weekend,month_end,salary_week,festival_season,transaction_text,transaction_text_length,amount_log,amount_bucket
TXN002061,2018-01-14,1900-01-01 15:13:08,Employer Salary Credit,NEFT Salary Credit,45739.84,INR,Neft,Credit,Salary,Lucknow,Uttar Pradesh,India,14,2,1,1,0,0,0,Employer Salary Credit NEFT Salary Credit,41,10.730746832078017,Large
TXN002062,2018-01-14,1900-01-01 20:02:35,Blinkit,POS Purchase Blinkit,300.0,INR,Credit Card,Debit,Groceries,Noida,Uttar Pradesh,India,14,2,1,1,0,0,0,Blinkit POS Purchase Blinkit,28,5.707110264748875,Small
TXN002063,2018-01-15,1900-01-01 02:36:47,Chaayos,UPI/Paytm/Chaayos,1794.63,INR,Upi,Debit,Food,Delhi,Delhi,India,15,3,1,0,0,0,0,Chaayos UPI/Paytm/Chaayos,25,7.493111214275448,Medium
TXN002064,2018-01-15,1900-01-01 05:34:30,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,833.71,INR,Net Banking,Debit,Bills,Lucknow,Uttar Pradesh,India,15,3,1,0,0,0,0,Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,69,6.72708435913715,Medium
TXN002065,2018-01-15,1900-01-01 08:39:22,Spotify,Auto Debit Spotify Subscription,149.0,INR,Auto Debit,Debit,Subscription,Nagpur,Maharashtra,India,15,3,1,0,0,0,0,Spotify Auto Debit Spotify Subscription,39,5.0106352940962555,Small
TXN002066,2018-01-15,1900-01-01 20:26:15,BookMyShow,POS Purchase BookMyShow,237.48,INR,Credit Card,Debit,Entertainment,Pune,Maharashtra,India,15,3,1,0,0,0,0,BookMyShow POS Purchase BookMyShow,34,5.474285449369816,Small
TXN002067,2018-01-16,1900-01-01 08:07:41,Mobile Repair,Debit Card Mobile Repair,412.32,INR,Debit Card,Debit,Other,Hyderabad,Telangana,India,16,3,1,0,0,0,0,Mobile Repair Debit Card Mobile Repair,38,6.0242221113461545,Small
TXN002068,2018-01-16,1900-01-01 12:01:07,Jio,Auto Debit Jio,7545.04,INR,Auto Debit,Debit,Bills,Kolkata,West Bengal,India,16,3,1,0,0,0,0,Jio Auto Debit Jio,18,8.928778201331834,Large
TXN002069,2018-01-16,1900-01-01 17:22:26,Indane Gas,Net Banking Payment Indane Gas,187.0,INR,Net Banking,Debit,Bills,Lucknow,Uttar Pradesh,India,16,3,1,0,0,0,0,Indane Gas Net Banking Payment Indane Gas,41,5.236441962829949,Small
TXN002070,2018-01-17,1900-01-01 08:49:34,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,712.64,INR,Auto Debit,Debit,Bills,Kochi,Kerala,India,17,3,1,0,0,0,0,Credit Card Bill Payment Auto Debit Credit Card Bill Payment,60,6.570378633506502,Medium
TXN002071,2018-01-17,1900-01-01 12:58:54,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,489.1,INR,Auto Debit,Debit,Bills,Noida,Uttar Pradesh,India,17,3,1,0,0,0,0,Credit Card Bill Payment Auto Debit Credit Card Bill Payment,60,6.194609451915502,Small
TXN002072,2018-01-18,1900-01-01 08:52:48,BigBasket,UPI/DR/109452902/BigBasket,1550.25,INR,Upi,Debit,Groceries,Hyderabad,Telangana,India,18,3,1,0,0,0,0,BigBasket UPI/DR/109452902/BigBasket,36,7.346816336518817,Medium
TXN002073,2018-01-18,1900-01-01 13:42:55,Local Store,UPI/Local Store,2272.87,INR,Upi,Debit,Other,Delhi,Delhi,India,18,3,1,0,0,0,0,Local Store UPI/Local Store,27,7.729238504690402,Medium
TXN002074,2018-01-18,1900-01-01 16:49:00,Netflix,Auto Debit Netflix Subscription,175.31,INR,Auto Debit,Debit,Subscription,Chennai,Tamil Nadu,India,18,3,1,0,0,0,0,Netflix Auto Debit Netflix Subscription,39,5.172243809292668,Small
TXN002075,2018-01-18,1900-01-01 18:08:46,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,4670.64,INR,Auto Debit,Debit,Bills,Kolkata,West Bengal,India,18,3,1,0,0,0,0,Credit Card Bill Payment Auto Debit Credit Card Bill Payment,60,8.44926546674467,Large
TXN002076,2018-01-18,1900-01-01 23:31:11,Zomato,UPI/Paytm/Zomato,296.76,INR,Upi,Debit,Food,Kolkata,West Bengal,India,18,3,1,0,0,0,0,Zomato UPI/Paytm/Zomato,23,5.696287792893941,Small
TXN002077,2018-01-19,1900-01-01 14:05:43,McDonald's India,UPI/Paytm/McDonald's India,116.0,INR,Upi,Debit,Food,Pune,Maharashtra,India,19,3,1,0,0,0,0,McDonald's India UPI/Paytm/McDonald's India,43,4.762173934797756,Small
TXN002078,2018-01-20,1900-01-01 06:31:44,HPCL,Cash Withdrawal ATM,4507.02,INR,Cash Withdrawal,Debit,Fuel,Lucknow,Uttar Pradesh,India,20,3,1,1,0,0,0,HPCL Cash Withdrawal ATM,24,8.413613311707056,Large
TXN002079,2018-01-20,1900-01-01 10:55:40,Indian Oil,UPI/Indian Oil,4429.38,INR,Upi,Debit,Fuel,Hyderabad,Telangana,India,20,3,1,1,0,0,0,Indian Oil UPI/Indian Oil,25,8.39624063814143,Large
TXN002080,2018-01-20,1900-01-01 12:41:10,Faasos,Debit Card Faasos,631.19,INR,Debit Card,Debit,Food,Chennai,Tamil Nadu,India,20,3,1,1,0,0,0,Faasos Debit Card Faasos,24,6.449189981877232,Small
TXN002081,2018-01-20,1900-01-01 14:40:42,Domino's India,UPI/Paytm/Domino's India,991.3,INR,Upi,Debit,Food,Kolkata,West Bengal,India,20,3,1,1,0,0,0,Domino's India UPI/Paytm/Domino's India,39,6.9000254809201955,Medium
TXN002082,2018-01-20,1900-01-01 14:50:54,Street Vendor,UPI/Street Vendor,272.74,INR,Upi,Debit,Other,Indore,Madhya Pradesh,India,20,3,1,1,0,0,0,Street Vendor UPI/Street Vendor,31,5.61217875078312,Small
TXN002083,2018-01-20,1900-01-01 18:59:42,HP Gas,Net Banking Payment HP Gas,2421.9,INR,Net Banking,Debit,Bills,Kochi,Kerala,India,20,3,1,1,0,0,0,HP Gas Net Banking Payment HP Gas,33,7.792720448813383,Medium
TXN002084,2018-01-21,1900-01-01 05:29:39,Myntra,POS Purchase Myntra,288.0,INR,Credit Card,Debit,Shopping,Chennai,Tamil Nadu,India,21,3,1,1,0,0,0,Myntra POS Purchase Myntra,26,5.666426688112432,Small
TXN002085,2018-01-21,1900-01-01 09:19:15,Indian Oil,UPI/Indian Oil,3583.44,INR,Upi,Debit,Fuel,Noida,Uttar Pradesh,India,21,3,1,1,0,0,0,Indian Oil UPI/Indian Oil,25,8.184357534416607,Large
TXN002086,2018-01-21,1900-01-01 10:12:48,Bharat Gas,Auto Debit Bharat Gas,322.01,INR,Auto Debit,Debit,Bills,Nagpur,Maharashtra,India,21,3,1,1,0,0,0,Bharat Gas Auto Debit Bharat Gas,32,5.777683282495735,Small
TXN002087,2018-01-21,1900-01-01 12:23:18,Employer Salary Credit,NEFT Salary Credit,51984.61,INR,Neft,Credit,Salary,Surat,Gujarat,India,21,3,1,1,0,0,0,Employer Salary Credit NEFT Salary Credit,41,10.858722228497308,Large
TXN002088,2018-01-21,1900-01-01 14:16:29,Jio Fiber,Auto Debit Jio Fiber,2594.14,INR,Auto Debit,Debit,Bills,Nagpur,Maharashtra,India,21,3,1,1,0,0,0,Jio Fiber Auto Debit Jio Fiber,30,7.861395744048406,Medium
TXN002089,2018-01-21,1900-01-01 19:04:13,BigBasket,POS Purchase BigBasket,346.91,INR,Credit Card,Debit,Groceries,Hyderabad,Telangana,India,21,3,1,1,0,0,0,BigBasket POS Purchase BigBasket,32,5.851943825636722,Small
TXN002090,2018-01-22,1900-01-01 07:28:22,House Rent Payment,NEFT Rent Payment,7610.06,INR,Neft,Debit,Rent,Surat,Gujarat,India,22,4,1,0,0,0,0,House Rent Payment NEFT Rent Payment,36,8.937357731563083,Large
TXN002091,2018-01-22,1900-01-01 10:52:34,Employer Salary Credit,NEFT Salary Credit,38749.41,INR,Neft,Credit,Salary,Kolkata,West Bengal,India,22,4,1,0,0,0,0,Employer Salary Credit NEFT Salary Credit,41,10.56489661537068,Large
TXN002092,2018-01-22,1900-01-01 14:38:03,Municipal Water Department,UPI/Municipal Water Department,6837.82,INR,Upi,Debit,Bills,Delhi,Delhi,India,22,4,1,0,0,0,0,Municipal Water Department UPI/Municipal Water Department,57,8.830370481114354,Large
TXN002093,2018-01-22,1900-01-01 14:59:30,Jio Fiber,Net Banking Payment Jio Fiber,5983.69,INR,Net Banking,Debit,Bills,Indore,Madhya Pradesh,India,22,4,1,0,0,0,0,Jio Fiber Net Banking Payment Jio Fiber,39,8.696959820493547,Large
TXN002094,2018-01-22,1900-01-01 16:09:45,Zomato,POS Purchase Zomato,117.59,INR,Credit Card,Debit,Food,Ahmedabad,Gujarat,India,22,4,1,0,0,0,0,Zomato POS Purchase Zomato,26,4.775672165976704,Small
TXN002095,2018-01-23,1900-01-01 11:41:08,BookMyShow,UPI Payment BookMyShow,243.93,INR,Upi,Debit,Entertainment,Bengaluru,Karnataka,India,23,4,1,0,0,0,0,BookMyShow UPI Payment BookMyShow,33,5.50097245543491,Small
TXN002096,2018-01-23,1900-01-01 13:13:04,BEST,Net Banking Payment BEST,779.77,INR,Net Banking,Debit,Bills,Ahmedabad,Gujarat,India,23,4,1,0,0,0,0,BEST Net Banking Payment BEST,29,6.660280612229586,Medium
TXN002097,2018-01-23,1900-01-01 14:51:50,BookMyShow,Debit Card BookMyShow,267.34,INR,Debit Card,Debit,Entertainment,Delhi,Delhi,India,23,4,1,0,0,0,0,BookMyShow Debit Card BookMyShow,32,5.592254833162325,Small
TXN002098,2018-01-23,1900-01-01 18:47:05,Laundry,UPI/Laundry,2103.52,INR,Upi,Debit,Other,Hyderabad,Telangana,India,23,4,1,0,0,0,0,Laundry UPI/Laundry,19,7.651842691610467,Medium
TXN002099,2018-01-24,1900-01-01 08:44:48,KFC India,UPI/Paytm/KFC India,145.6,INR,Upi,Debit,Food,Surat,Gujarat,India,24,4,1,0,0,0,0,KFC India UPI/Paytm/KFC India,29,4.987707789452551,Small
TXN002100,2018-01-24,1900-01-01 16:08:16,Flower Shop,UPI/Flower Shop,82.2,INR,Upi,Debit,Other,Pune,Maharashtra,India,24,4,1,0,0,0,0,Flower Shop UPI/Flower Shop,27,4.421247347827163,Small
TXN002101,2018-01-24,1900-01-01 16:48:14,Employer Salary Credit,NEFT Salary Credit,38906.12,INR,Neft,Credit,Salary,Lucknow,Uttar Pradesh,India,24,4,1,0,0,0,0,Employer Salary Credit NEFT Salary Credit,41,10.568932546276988,Large
TXN002102,2018-01-24,1900-01-01 18:42:52,Nature's Basket,Debit Card Nature's Basket,1240.28,INR,Debit Card,Debit,Groceries,Nagpur,Maharashtra,India,24,4,1,0,0,0,0,Nature's Basket Debit Card Nature's Basket,42,7.123898384251603,Medium
TXN002103,2018-01-24,1900-01-01 20:20:29,Unknown Merchant,Debit Card Unknown Merchant,328.67,INR,Debit Card,Debit,Other,Mumbai,Maharashtra,India,24,4,1,0,0,0,0,Unknown Merchant Debit Card Unknown Merchant,44,5.798092154126943,Small
TXN002104,2018-01-25,1900-01-01 15:30:49,Zomato,UPI/Paytm/Zomato,167.19,INR,Upi,Debit,Food,Indore,Madhya Pradesh,India,25,4,1,0,0,1,0,Zomato UPI/Paytm/Zomato,23,5.125094292739341,Small
TXN002105,2018-01-25,1900-01-01 19:14:58,Blinkit,POS Purchase Blinkit,439.44,INR,Credit Card,Debit,Groceries,Kochi,Kerala,India,25,4,1,0,0,1,0,Blinkit POS Purchase Blinkit,28,6.08777422724539,Small
TXN002106,2018-01-26,1900-01-01 12:16:14,HDFC Ergo,Net Banking Payment HDFC Ergo Insurance Premium,8142.45,INR,Net Banking,Debit,Insurance,Chennai,Tamil Nadu,India,26,4,1,0,0,1,0,HDFC Ergo Net Banking Payment HDFC Ergo Insurance Premium,57,9.004969202128615,Large
TXN002107,2018-01-26,1900-01-01 13:47:47,Laundry,Debit Card Laundry,996.01,INR,Debit Card,Debit,Other,Surat,Gujarat,India,26,4,1,0,0,1,0,Laundry Debit Card Laundry,26,6.904760800001808,Medium
TXN002108,2018-01-26,1900-01-01 14:01:31,Employer Salary Credit,NEFT Salary Credit,42260.69,INR,Neft,Credit,Salary,Noida,Uttar Pradesh,India,26,4,1,0,0,1,0,Employer Salary Credit NEFT Salary Credit,41,10.651636280905233,Large
TXN002109,2018-01-26,1900-01-01 18:12:27,BookMyShow,POS Purchase BookMyShow,309.91,INR,Credit Card,Debit,Entertainment,Lucknow,Uttar Pradesh,India,26,4,1,0,0,1,0,BookMyShow POS Purchase BookMyShow,34,5.739503481230614,Small
TXN002110,2018-01-26,1900-01-01 22:02:33,Lakme Salon,Debit Card Lakme Salon,101.55,INR,Debit Card,Debit,Miscellaneous,Indore,Madhya Pradesh,India,26,4,1,0,0,1,0,Lakme Salon Debit Card Lakme Salon,34,4.63035048451839,Small
TXN002111,2018-01-27,1900-01-01 07:17:53,DMart,POS Purchase DMart,432.03,INR,Credit Card,Debit,Groceries,Mumbai,Maharashtra,India,27,4,1,1,0,1,0,DMart POS Purchase DMart,24,6.070807009667125,Small
TXN002112,2018-01-27,1900-01-01 10:17:36,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,187.0,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,27,4,1,1,0,1,0,Credit Card Bill Payment Auto Debit Credit Card Bill Payment,60,5.236441962829949,Small
TXN002113,2018-01-27,1900-01-01 14:36:42,Nature's Basket,UPI/DR/260142678/Nature's Basket,386.4,INR,Upi,Debit,Groceries,Chennai,Tamil Nadu,India,27,4,1,1,0,1,0,Nature's Basket UPI/DR/260142678/Nature's Basket,48,5.959457750972896,Small
TXN002114,2018-01-27,1900-01-01 20:49:43,BSNL,Auto Debit BSNL,3909.49,INR,Auto Debit,Debit,Bills,Chennai,Tamil Nadu,India,27,4,1,1,0,1,0,BSNL Auto Debit BSNL,20,8.27141796482065,Large
TXN002115,2018-01-27,1900-01-01 22:19:04,HPCL,UPI/HPCL,2778.55,INR,Upi,Debit,Fuel,Surat,Gujarat,India,27,4,1,1,0,1,0,HPCL UPI/HPCL,13,7.930044323078642,Large
TXN002116,2018-01-29,1900-01-01 03:08:12,IRCTC,UPI/IRCTC,746.78,INR,Upi,Debit,Miscellaneous,Bengaluru,Karnataka,India,29,5,1,0,0,1,0,IRCTC UPI/IRCTC,15,6.617108817066341,Medium
TXN002117,2018-01-29,1900-01-01 09:36:05,Jio,Net Banking Payment Jio,4062.01,INR,Net Banking,Debit,Bills,Indore,Madhya Pradesh,India,29,5,1,0,0,1,0,Jio Net Banking Payment Jio,27,8.309679357220238,Large
TXN002118,2018-01-29,1900-01-01 13:23:33,BEST,Auto Debit BEST,1987.08,INR,Auto Debit,Debit,Bills,Noida,Uttar Pradesh,India,29,5,1,0,0,1,0,BEST Auto Debit BEST,20,7.594924627855546,Medium
TXN002119,2018-01-30,1900-01-01 08:12:47,Faasos,UPI/Paytm/Faasos,116.0,INR,Upi,Debit,Food,Indore,Madhya Pradesh,India,30,5,1,0,0,1,0,Faasos UPI/Paytm/Faasos,23,4.762173934797756,Small
TXN002120,2018-01-30,1900-01-01 09:51:33,Airtel,Net Banking Payment Airtel,1797.25,INR,Net Banking,Debit,Bills,Nagpur,Maharashtra,India,30,5,1,0,0,1,0,Airtel Net Banking Payment Airtel,33,7.4945692487474656,Medium
TXN002121,2018-02-01,1900-01-01 11:37:04,Toit Brewpub,POS Purchase Toit Brewpub,523.46,INR,Credit Card,Debit,Food,Bengaluru,Karnataka,India,1,5,2,0,0,1,0,Toit Brewpub POS Purchase Toit Brewpub,38,6.262369161820452,Small
TXN002122,2018-02-01,1900-01-01 17:19:14,BPCL,UPI/BPCL,3058.43,INR,Upi,Debit,Fuel,Surat,Gujarat,India,1,5,2,0,0,1,0,BPCL UPI/BPCL,13,8.025983903085372,Large
TXN002123,2018-02-02,1900-01-01 09:41:16,House Rent Payment,IMPS Rent Payment,41465.79,INR,Imps,Debit,Rent,Delhi,Delhi,India,2,5,2,0,0,1,0,House Rent Payment IMPS Rent Payment,36,10.63264814489121,Large
TXN002124,2018-02-02,1900-01-01 09:42:57,Jio,Net Banking Payment Jio,3034.93,INR,Net Banking,Debit,Bills,Noida,Uttar Pradesh,India,2,5,2,0,0,1,0,Jio Net Banking Payment Jio,27,8.01827308159622,Large
TXN002125,2018-02-02,1900-01-01 09:43:41,Airtel,Auto Debit Airtel,632.42,INR,Auto Debit,Debit,Bills,Hyderabad,Telangana,India,2,5,2,0,0,1,0,Airtel Auto Debit Airtel,24,6.451133709229659,Small
TXN002126,2018-02-02,1900-01-01 15:53:07,Indane Gas,Auto Debit Indane Gas,559.61,INR,Auto Debit,Debit,Bills,Noida,Uttar Pradesh,India,2,5,2,0,0,1,0,Indane Gas Auto Debit Indane Gas,32,6.329025476602274,Small
TXN002127,2018-02-02,1900-01-01 20:07:24,Employer Salary Credit,NEFT Salary Credit,51917.28,INR,Neft,Credit,Salary,Lucknow,Uttar Pradesh,India,2,5,2,0,0,1,0,Employer Salary Credit NEFT Salary Credit,41,10.857426222940171,Large
TXN002128,2018-02-03,1900-01-01 06:53:05,Municipal Water Department,Auto Debit Municipal Water Department,1204.76,INR,Auto Debit,Debit,Bills,Indore,Madhya Pradesh,India,3,5,2,1,0,0,0,Municipal Water Department Auto Debit Municipal Water Department,64,7.094865352507889,Medium
TXN002129,2018-02-03,1900-01-01 16:24:40,Nykaa,POS Purchase Nykaa,6245.92,INR,Credit Card,Debit,Shopping,Delhi,Delhi,India,3,5,2,1,0,0,0,Nykaa POS Purchase Nykaa,24,8.73984382126462,Large
TXN002130,2018-02-03,1900-01-01 16:43:42,Swiggy,UPI/Paytm/Swiggy,272.38,INR,Upi,Debit,Food,Kochi,Kerala,India,3,5,2,1,0,0,0,Swiggy UPI/Paytm/Swiggy,23,5.610862768724507,Small
TXN002131,2018-02-03,1900-01-01 18:22:26,Unknown Merchant,UPI/Unknown Merchant,108.34,INR,Upi,Debit,Other,Jaipur,Rajasthan,India,3,5,2,1,0,0,0,Unknown Merchant UPI/Unknown Merchant,37,4.694462293466853,Small
TXN002132,2018-02-03,1900-01-01 18:48:27,IRCTC,UPI/IRCTC,1391.19,INR,Upi,Debit,Miscellaneous,Kochi,Kerala,India,3,5,2,1,0,0,0,IRCTC UPI/IRCTC,15,7.238633325832746,Medium
TXN002133,2018-02-03,1900-01-01 23:03:11,DMart,UPI/DR/370484159/DMart,698.71,INR,Upi,Debit,Groceries,Delhi,Delhi,India,3,5,2,1,0,0,0,DMart UPI/DR/370484159/DMart,28,6.550665963489084,Medium
TXN002134,2018-02-04,1900-01-01 11:47:14,Flipkart,POS Purchase Flipkart,14508.05,INR,Credit Card,Debit,Shopping,Chennai,Tamil Nadu,India,4,5,2,1,0,0,0,Flipkart POS Purchase Flipkart,30,9.582527871646628,Large
TXN002135,2018-02-04,1900-01-01 16:25:23,Mobile Repair,Cash Withdrawal ATM,1079.95,INR,Cash Withdrawal,Debit,Other,Jaipur,Rajasthan,India,4,5,2,1,0,0,0,Mobile Repair Cash Withdrawal ATM,33,6.985595563100474,Medium
TXN002136,2018-02-04,1900-01-01 18:11:30,DMart,UPI/DR/760080817/DMart,651.08,INR,Upi,Debit,Groceries,Kolkata,West Bengal,India,4,5,2,1,0,0,0,DMart UPI/DR/760080817/DMart,28,6.480167253786202,Small
TXN002137,2018-02-04,1900-01-01 22:45:07,House Rent Payment,NEFT Rent Payment,7696.22,INR,Neft,Debit,Rent,Indore,Madhya Pradesh,India,4,5,2,1,0,0,0,House Rent Payment NEFT Rent Payment,36,8.948614503690479,Large
TXN002138,2018-02-05,1900-01-01 08:33:53,Myntra,POS Purchase Myntra,2958.71,INR,Credit Card,Debit,Shopping,Pune,Maharashtra,India,5,6,2,0,0,0,0,Myntra POS Purchase Myntra,26,7.992846569545468,Large
TXN002139,2018-02-05,1900-01-01 09:26:53,DMart,UPI/DR/212650803/DMart,491.94,INR,Upi,Debit,Groceries,Kolkata,West Bengal,India,5,6,2,0,0,0,0,DMart UPI/DR/212650803/DMart,28,6.20038746278222,Small
TXN002140,2018-02-05,1900-01-01 09:54:55,Amazon India,POS Purchase Amazon India,614.7,INR,Credit Card,Debit,Shopping,Hyderabad,Telangana,India,5,6,2,0,0,0,0,Amazon India POS Purchase Amazon India,38,6.422759831917165,Small
TXN002141,2018-02-05,1900-01-01 12:58:17,Tata Power,Net Banking Payment Tata Power,1112.43,INR,Net Banking,Debit,Bills,Kochi,Kerala,India,5,6,2,0,0,0,0,Tata Power Net Banking Payment Tata Power,41,7.015200619880753,Medium
TXN002142,2018-02-05,1900-01-01 13:00:22,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,8736.47,INR,Net Banking,Debit,Bills,Delhi,Delhi,India,5,6,2,0,0,0,0,Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,69,9.075375953059776,Large
TXN002143,2018-02-05,1900-01-01 13:00:25,Flower Shop,UPI/Flower Shop,305.99,INR,Upi,Debit,Other,Surat,Gujarat,India,5,6,2,0,0,0,0,Flower Shop UPI/Flower Shop,27,5.726815173766774,Small
TXN002144,2018-02-05,1900-01-01 22:47:24,Zomato,UPI/Paytm/Zomato,607.08,INR,Upi,Debit,Food,Lucknow,Uttar Pradesh,India,5,6,2,0,0,0,0,Zomato UPI/Paytm/Zomato,23,6.410306452257785,Small
TXN002145,2018-02-06,1900-01-01 11:50:44,Airtel,Auto Debit Airtel,3196.67,INR,Auto Debit,Debit,Bills,Indore,Madhya Pradesh,India,6,6,2,0,0,0,0,Airtel Auto Debit Airtel,24,8.070177698576064,Large
TXN002146,2018-02-06,1900-01-01 14:02:35,Blinkit,UPI/DR/323009714/Blinkit,471.6,INR,Upi,Debit,Groceries,Chennai,Tamil Nadu,India,6,6,2,0,0,0,0,Blinkit UPI/DR/323009714/Blinkit,32,6.158249364752807,Small
TXN002147,2018-02-06,1900-01-01 15:17:07,Ola,Debit Card Ola,401.39,INR,Debit Card,Debit,Miscellaneous,Bengaluru,Karnataka,India,6,6,2,0,0,0,0,Ola Debit Card Ola,18,5.997421767582108,Small
TXN002148,2018-02-06,1900-01-01 21:44:19,Jio Fiber,UPI/Jio Fiber,4260.32,INR,Upi,Debit,Bills,Kolkata,West Bengal,India,6,6,2,0,0,0,0,Jio Fiber UPI/Jio Fiber,23,8.357334250421912,Large
TXN002149,2018-02-07,1900-01-01 03:17:35,Credit Card Bill Payment,UPI/Credit Card Bill Payment,2139.59,INR,Upi,Debit,Bills,Pune,Maharashtra,India,7,6,2,0,0,0,0,Credit Card Bill Payment UPI/Credit Card Bill Payment,53,7.668836770951958,Medium
TXN002150,2018-02-08,1900-01-01 08:09:21,Indian Oil,UPI/Indian Oil,2633.51,INR,Upi,Debit,Fuel,Kolkata,West Bengal,India,8,6,2,0,0,0,0,Indian Oil UPI/Indian Oil,25,7.876452485428813,Medium
TXN002151,2018-02-08,1900-01-01 12:13:37,Municipal Water Department,Auto Debit Municipal Water Department,705.49,INR,Auto Debit,Debit,Bills,Lucknow,Uttar Pradesh,India,8,6,2,0,0,0,0,Municipal Water Department Auto Debit Municipal Water Department,64,6.560309047742739,Medium
TXN002152,2018-02-08,1900-01-01 12:33:48,Amazon India,UPI Payment Amazon India,4570.0,INR,Upi,Debit,Shopping,Delhi,Delhi,India,8,6,2,0,0,0,0,Amazon India UPI Payment Amazon India,37,8.427487278331744,Large
TXN002153,2018-02-08,1900-01-01 15:24:44,HP Gas,Auto Debit HP Gas,3015.27,INR,Auto Debit,Debit,Bills,Pune,Maharashtra,India,8,6,2,0,0,0,0,HP Gas Auto Debit HP Gas,24,8.011776247667362,Large
TXN002154,2018-02-09,1900-01-01 10:42:31,Airtel,Auto Debit Airtel,3757.07,INR,Auto Debit,Debit,Bills,Surat,Gujarat,India,9,6,2,0,0,0,0,Airtel Auto Debit Airtel,24,8.231660806729149,Large
TXN002155,2018-02-09,1900-01-01 16:37:05,Misc Vendor,UPI/Misc Vendor,1301.93,INR,Upi,Debit,Other,Delhi,Delhi,India,9,6,2,0,0,0,0,Misc Vendor UPI/Misc Vendor,27,7.172370853502172,Medium
TXN002156,2018-02-09,1900-01-01 17:15:46,Barbeque Nation,UPI/Paytm/Barbeque Nation,463.55,INR,Upi,Debit,Food,Hyderabad,Telangana,India,9,6,2,0,0,0,0,Barbeque Nation UPI/Paytm/Barbeque Nation,41,6.141069195087321,Small
TXN002157,2018-02-10,1900-01-01 00:14:51,Airtel,Auto Debit Airtel,4383.04,INR,Auto Debit,Debit,Bills,Surat,Gujarat,India,10,6,2,1,0,0,0,Airtel Auto Debit Airtel,24,8.385725952673818,Large
TXN002158,2018-02-10,1900-01-01 06:12:02,Amazon India,UPI Payment Amazon India,288.0,INR,Upi,Debit,Shopping,Delhi,Delhi,India,10,6,2,1,0,0,0,Amazon India UPI Payment Amazon India,37,5.666426688112432,Small
TXN002159,2018-02-10,1900-01-01 10:21:35,Faasos,UPI/Paytm/Faasos,116.0,INR,Upi,Debit,Food,Jaipur,Rajasthan,India,10,6,2,1,0,0,0,Faasos UPI/Paytm/Faasos,23,4.762173934797756,Small
TXN002160,2018-02-10,1900-01-01 11:30:34,Ajio,Debit Card Ajio,288.0,INR,Debit Card,Debit,Shopping,Bengaluru,Karnataka,India,10,6,2,1,0,0,0,Ajio Debit Card Ajio,20,5.666426688112432,Small
TXN002161,2018-02-10,1900-01-01 12:48:47,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,4641.64,INR,Net Banking,Debit,Bills,Delhi,Delhi,India,10,6,2,1,0,0,0,Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,69,8.443038448938031,Large
TXN002162,2018-02-10,1900-01-01 21:14:19,Jio Fiber,Auto Debit Jio Fiber,937.52,INR,Auto Debit,Debit,Bills,Delhi,Delhi,India,10,6,2,1,0,0,0,Jio Fiber Auto Debit Jio Fiber,30,6.84430416640152,Medium
TXN002163,2018-02-10,1900-01-01 21:49:29,Tailor,UPI/Tailor,90.12,INR,Upi,Debit,Other,Pune,Maharashtra,India,10,6,2,1,0,0,0,Tailor UPI/Tailor,17,4.512177319138927,Small
TXN002164,2018-02-10,1900-01-01 23:29:28,Tata Power,Auto Debit Tata Power,3291.18,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,10,6,2,1,0,0,0,Tata Power Auto Debit Tata Power,32,8.099305238309464,Large
TXN002165,2018-02-11,1900-01-01 08:16:23,Myntra,Debit Card Myntra,417.21,INR,Debit Card,Debit,Shopping,Lucknow,Uttar Pradesh,India,11,6,2,1,0,0,0,Myntra Debit Card Myntra,24,6.035983698712472,Small
