,transaction_id,transaction_date,transaction_time,merchant,description,amount,currency,payment_method,transaction_type,category,city,state,country
1308,TXN001309,2019-02-14,14:27:12,McDonald's India,UPI/DR/685145677908/McDonald's India,406.35,INR,UPI,Debit,Food,Mumbai,Maharashtra,India
1309,TXN001310,2019-02-15,00:46:57,Employer Salary Credit,NEFT Salary Credit,45113.26,INR,NEFT,Credit,Salary,Bengaluru,Karnataka,India
1310,TXN001311,2019-02-15,08:08:56,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2230.95,INR,Auto Debit,Debit,Bills,Chennai,Tamil Nadu,India
1311,TXN001312,2019-02-15,11:51:02,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2134.04,INR,Auto Debit,Debit,Bills,Ahmedabad,Gujarat,India
1312,TXN001313,2019-02-15,18:39:51,Indian Oil,ATM Cash Withdrawal,2210.16,INR,Cash Withdrawal,Debit,Fuel,Bengaluru,Karnataka,India
1313,TXN001314,2019-02-16,06:50:56,Tata Power,UPI/DR/238569326665/Tata Power,5454.75,INR,UPI,Debit,Bills,Surat,Gujarat,India
1314,TXN001315,2019-02-17,14:12:01,Amazon India,POS Purchase Amazon India,1252.66,INR,Debit Card,Debit,Shopping,Mumbai,Maharashtra,India
1315,TXN001316,2019-02-18,10:11:26,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2129.89,INR,Auto Debit,Debit,Bills,Kochi,Kerala,India
1316,TXN001317,2019-02-18,10:54:52,Spotify,Auto Debit Spotify,168.3,INR,Auto Debit,Debit,Subscription,Bengaluru,Karnataka,India
1317,TXN001318,2019-02-18,13:25:23,Starbucks India,UPI/DR/564707568561/Starbucks India,147.88,INR,UPI,Debit,Food,Jaipur,Rajasthan,India
1318,TXN001319,2019-02-18,14:20:11,Third Wave Coffee,UPI/Paytm/Third Wave Coffee,148.91,INR,UPI,Debit,Food,Jaipur,Rajasthan,India
1319,TXN001320,2019-02-19,07:26:59,Adani Electricity,UPI Payment Adani Electricity,5241.98,INR,UPI,Debit,Bills,Kochi,Kerala,India
1320,TXN001321,2019-02-19,08:09:51,Cafe Coffee Day,UPI Payment Cafe Coffee Day,335.13,INR,UPI,Debit,Food,Surat,Gujarat,India
1321,TXN001322,2019-02-19,12:58:52,Home Depot India,POS Purchase Home Depot India,579.11,INR,Credit Card,Debit,Miscellaneous,Jaipur,Rajasthan,India
1322,TXN001323,2019-02-19,15:20:14,Reliance Fresh,UPI Collect Reliance Fresh,1361.83,INR,UPI,Debit,Groceries,Bengaluru,Karnataka,India
1323,TXN001324,2019-02-20,14:11:40,Blinkit,UPI/DR/884127910335/Blinkit,1291.23,INR,UPI,Debit,Groceries,Mumbai,Maharashtra,India
1324,TXN001325,2019-02-20,17:22:31,Nature's Basket,UPI/Paytm/Nature's Basket,998.98,INR,UPI,Debit,Groceries,Indore,Madhya Pradesh,India
1325,TXN001326,2019-02-22,08:00:39,Dish TV,Auto Debit Dish TV,307.75,INR,Auto Debit,Debit,Subscription,Pune,Maharashtra,India
1326,TXN001327,2019-02-22,08:26:39,House Rent Payment,IMPS Transfer House Rent Payment,7562.85,INR,IMPS,Debit,Rent,Jaipur,Rajasthan,India
1327,TXN001328,2019-02-22,09:02:02,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,2861.49,INR,Net Banking,Debit,Bills,Bengaluru,Karnataka,India
1328,TXN001329,2019-02-22,09:28:35,EatClub,UPI Payment EatClub,195.02,INR,UPI,Debit,Food,Pune,Maharashtra,India
1329,TXN001330,2019-02-22,12:15:14,Nature's Basket,UPI/Paytm/Nature's Basket,473.8,INR,UPI,Debit,Groceries,Bengaluru,Karnataka,India
1330,TXN001331,2019-02-22,15:00:25,Meesho,POS Purchase Meesho,603.44,INR,Credit Card,Debit,Shopping,Kolkata,West Bengal,India
1331,TXN001332,2019-02-22,17:21:41,Nature's Basket,POS Purchase Nature's Basket,1073.64,INR,Debit Card,Debit,Groceries,Delhi,Delhi,India
1332,TXN001333,2019-02-23,11:33:25,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2884.01,INR,Auto Debit,Debit,Bills,Chennai,Tamil Nadu,India
1333,TXN001334,2019-02-23,20:31:35,Zepto,POS Purchase Zepto,969.0,INR,Credit Card,Debit,Groceries,Noida,Uttar Pradesh,India
1334,TXN001335,2019-02-24,08:44:07,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,4379.95,INR,Net Banking,Debit,Bills,Kochi,Kerala,India
1335,TXN001336,2019-02-24,08:56:03,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,2842.66,INR,Net Banking,Debit,Bills,Bengaluru,Karnataka,India
1336,TXN001337,2019-02-24,09:22:53,Bharat Gas,UPI/DR/977108663295/Bharat Gas,1251.79,INR,UPI,Debit,Bills,Ahmedabad,Gujarat,India
1337,TXN001338,2019-02-24,09:57:37,HDFC Ergo,Auto Debit HDFC Ergo,8247.75,INR,Auto Debit,Debit,Insurance,Hyderabad,Telangana,India
1338,TXN001339,2019-02-24,13:14:59,Naturals Salon,UPI/DR/024235056605/Naturals Salon,1557.24,INR,UPI,Debit,Miscellaneous,Kolkata,West Bengal,India
1339,TXN001340,2019-02-25,10:10:54,Indian Oil,UPI Payment Indian Oil,2236.24,INR,UPI,Debit,Fuel,Mumbai,Maharashtra,India
1340,TXN001341,2019-02-25,10:35:37,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2636.98,INR,Auto Debit,Debit,Bills,Kolkata,West Bengal,India
1341,TXN001342,2019-02-26,08:20:03,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2276.12,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India
1342,TXN001343,2019-02-26,08:40:05,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,1864.76,INR,Net Banking,Debit,Bills,Jaipur,Rajasthan,India
1343,TXN001344,2019-02-26,10:37:10,BEST,UPI/DR/072339041947/BEST,5207.05,INR,UPI,Debit,Bills,Mumbai,Maharashtra,India
1344,TXN001345,2019-02-26,15:59:51,HPCL,POS Purchase HPCL,3056.39,INR,Debit Card,Debit,Fuel,Jaipur,Rajasthan,India
1345,TXN001346,2019-02-27,06:33:26,Tata Power,Net Banking Payment Tata Power,5176.8,INR,Net Banking,Debit,Bills,Hyderabad,Telangana,India
1346,TXN001347,2019-02-27,20:32:31,Faasos,UPI Payment Faasos,351.84,INR,UPI,Debit,Food,Kochi,Kerala,India
1347,TXN001348,2019-02-28,09:32:43,Chaayos,UPI/Paytm/Chaayos,146.35,INR,UPI,Debit,Food,Bengaluru,Karnataka,India
1348,TXN001349,2019-02-28,12:13:14,Cafe Coffee Day,Debit Card POS Cafe Coffee Day,334.14,INR,Debit Card,Debit,Food,Surat,Gujarat,India
1349,TXN001350,2019-03-01,00:19:24,Employer Salary Credit,NEFT Salary Credit,46079.52,INR,NEFT,Credit,Salary,Bengaluru,Karnataka,India
1350,TXN001351,2019-03-01,10:55:14,Municipal Water Department,Auto Debit Municipal Water Department,223.63,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India
1351,TXN001352,2019-03-01,12:13:45,Barbeque Nation,UPI Collect Barbeque Nation,196.47,INR,UPI,Debit,Food,Kochi,Kerala,India
1352,TXN001353,2019-03-02,06:47:06,Tata Play,Auto Debit Tata Play,307.34,INR,Auto Debit,Debit,Subscription,Delhi,Delhi,India
1353,TXN001354,2019-03-02,13:05:41,Amazon India,UPI/DR/795068154780/Amazon India,941.25,INR,UPI,Debit,Shopping,Chennai,Tamil Nadu,India
1354,TXN001355,2019-03-03,06:10:28,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2677.34,INR,Auto Debit,Debit,Bills,Chennai,Tamil Nadu,India
1355,TXN001356,2019-03-03,08:07:16,HP Gas,Net Banking Payment HP Gas,824.94,INR,Net Banking,Debit,Bills,Bengaluru,Karnataka,India
1356,TXN001357,2019-03-03,08:13:02,Toit Brewpub,POS Purchase Toit Brewpub,2971.52,INR,Credit Card,Debit,Food,Kochi,Kerala,India
1357,TXN001358,2019-03-03,10:16:36,Amazon India,POS Purchase Amazon India,626.9,INR,Credit Card,Debit,Shopping,Bengaluru,Karnataka,India
1358,TXN001359,2019-03-04,07:36:55,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,6927.22,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India
1359,TXN001360,2019-03-04,11:13:44,Flipkart,POS Purchase Flipkart,625.1,INR,Debit Card,Debit,Shopping,Noida,Uttar Pradesh,India
1360,TXN001361,2019-03-04,14:06:21,Myntra,POS Purchase Myntra,626.58,INR,Credit Card,Debit,Shopping,Delhi,Delhi,India
1361,TXN001362,2019-03-04,14:34:07,Toit Brewpub,UPI Payment Toit Brewpub,2927.52,INR,UPI,Debit,Food,Bengaluru,Karnataka,India
1362,TXN001363,2019-03-05,06:32:53,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,4387.47,INR,Auto Debit,Debit,Bills,Lucknow,Uttar Pradesh,India
1363,TXN001364,2019-03-06,06:37:53,BEST,UPI Collect BEST,5519.31,INR,UPI,Debit,Bills,Nagpur,Maharashtra,India
1364,TXN001365,2019-03-06,10:08:55,Flipkart,UPI Collect Flipkart,23465.16,INR,UPI,Debit,Shopping,Bengaluru,Karnataka,India
1365,TXN001366,2019-03-06,11:15:11,HPCL,POS Purchase HPCL,3230.58,INR,Debit Card,Debit,Fuel,Nagpur,Maharashtra,India
1366,TXN001367,2019-03-06,13:47:56,Burger King,POS Purchase Burger King,182.27,INR,Credit Card,Debit,Food,Jaipur,Rajasthan,India
1367,TXN001368,2019-03-06,21:10:00,Starbucks India,Debit Card POS Starbucks India,181.57,INR,Debit Card,Debit,Food,Ahmedabad,Gujarat,India
1368,TXN001369,2019-03-07,09:50:55,BSNL,Auto Debit BSNL,206.14,INR,Auto Debit,Debit,Bills,Lucknow,Uttar Pradesh,India
1369,TXN001370,2019-03-07,10:31:55,Spotify,Auto Debit Spotify,160.61,INR,Auto Debit,Debit,Subscription,Bengaluru,Karnataka,India
1370,TXN001371,2019-03-07,11:36:25,DMart,Debit Card POS DMart,434.59,INR,Debit Card,Debit,Groceries,Delhi,Delhi,India
1371,TXN001372,2019-03-07,22:14:30,Cafe Coffee Day,POS Purchase Cafe Coffee Day,352.89,INR,Credit Card,Debit,Food,Hyderabad,Telangana,India
1372,TXN001373,2019-03-08,12:24:26,Amazon India,POS Purchase Amazon India,23232.05,INR,Debit Card,Debit,Shopping,Bengaluru,Karnataka,India
1373,TXN001374,2019-03-09,07:16:25,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2870.64,INR,Auto Debit,Debit,Bills,Mumbai,Maharashtra,India
1374,TXN001375,2019-03-09,07:58:31,House Rent Payment,NEFT Rent Payment,8351.13,INR,NEFT,Debit,Rent,Nagpur,Maharashtra,India
1375,TXN001376,2019-03-09,08:09:41,LIC,Auto Debit LIC,8448.99,INR,Auto Debit,Debit,Insurance,Noida,Uttar Pradesh,India
1376,TXN001377,2019-03-09,09:00:06,Spotify,Auto Debit Spotify,165.96,INR,Auto Debit,Debit,Subscription,Hyderabad,Telangana,India
1377,TXN001378,2019-03-09,21:09:16,Swiggy,UPI/DR/159841457129/Swiggy,181.57,INR,UPI,Debit,Food,Nagpur,Maharashtra,India
1378,TXN001379,2019-03-11,09:08:36,Jio Fiber,Auto Debit Jio Fiber,1295.71,INR,Auto Debit,Debit,Bills,Hyderabad,Telangana,India
1379,TXN001380,2019-03-12,16:32:17,Reliance Fresh,UPI Collect Reliance Fresh,2205.68,INR,UPI,Debit,Groceries,Surat,Gujarat,India
1380,TXN001381,2019-03-12,19:56:20,HPCL,UPI/DR/909065971394/HPCL,3450.89,INR,UPI,Debit,Fuel,Bengaluru,Karnataka,India
1381,TXN001382,2019-03-12,21:20:20,DMart,UPI Payment DMart,474.05,INR,UPI,Debit,Groceries,Lucknow,Uttar Pradesh,India
1382,TXN001383,2019-03-13,07:30:00,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2794.2,INR,Auto Debit,Debit,Bills,Ahmedabad,Gujarat,India
1383,TXN001384,2019-03-14,08:23:20,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,2683.09,INR,Net Banking,Debit,Bills,Hyderabad,Telangana,India
1384,TXN001385,2019-03-14,09:36:24,Municipal Water Department,Auto Debit Municipal Water Department,207.92,INR,Auto Debit,Debit,Bills,Ahmedabad,Gujarat,India
1385,TXN001386,2019-03-15,09:12:20,Employer Salary Credit,NEFT Salary Credit,44565.02,INR,NEFT,Credit,Salary,Pune,Maharashtra,India
1386,TXN001387,2019-03-15,09:40:35,Reliance Fresh,POS Purchase Reliance Fresh,2426.06,INR,Debit Card,Debit,Groceries,Hyderabad,Telangana,India
1387,TXN001388,2019-03-15,11:13:53,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2667.26,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India
1388,TXN001389,2019-03-16,06:57:56,House Rent Payment,IMPS Transfer House Rent Payment,8252.31,INR,IMPS,Debit,Rent,Pune,Maharashtra,India
1389,TXN001390,2019-03-16,09:04:48,Zomato,POS Purchase Zomato,192.49,INR,Debit Card,Debit,Food,Bengaluru,Karnataka,India
1390,TXN001391,2019-03-16,10:04:56,DMart,UPI/Paytm/DMart,2424.61,INR,UPI,Debit,Groceries,Bengaluru,Karnataka,India
1391,TXN001392,2019-03-16,12:47:45,BigBasket,UPI/DR/447799726494/BigBasket,463.89,INR,UPI,Debit,Groceries,Bengaluru,Karnataka,India
1392,TXN001393,2019-03-17,06:41:37,Jio Fiber,UPI/Paytm/Jio Fiber,1319.01,INR,UPI,Debit,Bills,Bengaluru,Karnataka,India
1393,TXN001394,2019-03-17,06:42:01,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,6956.02,INR,Auto Debit,Debit,Bills,Kochi,Kerala,India
1394,TXN001395,2019-03-17,11:45:16,Airtel,Net Banking Payment Airtel,197.52,INR,Net Banking,Debit,Bills,Kochi,Kerala,India
1395,TXN001396,2019-03-17,16:02:07,Nykaa,POS Purchase Nykaa,562.87,INR,Debit Card,Debit,Shopping,Bengaluru,Karnataka,India
1396,TXN001397,2019-03-18,06:00:20,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,3796.41,INR,Auto Debit,Debit,Bills,Lucknow,Uttar Pradesh,India
1397,TXN001398,2019-03-18,10:31:52,BEST,Electricity Bill BEST,5188.22,INR,Auto Debit,Debit,Bills,Ahmedabad,Gujarat,India
1398,TXN001399,2019-03-18,12:04:07,Cafe Coffee Day,POS Purchase Cafe Coffee Day,365.1,INR,Debit Card,Debit,Food,Pune,Maharashtra,India
1399,TXN001400,2019-03-19,09:54:03,Municipal Water Department,Auto Debit Municipal Water Department,212.27,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India
1400,TXN001401,2019-03-19,22:23:41,Chaayos,POS Purchase Chaayos,191.9,INR,Credit Card,Debit,Food,Bengaluru,Karnataka,India
1401,TXN001402,2019-03-20,07:14:30,Spotify,Auto Debit Spotify,150.5,INR,Auto Debit,Debit,Subscription,Bengaluru,Karnataka,India
1402,TXN001403,2019-03-20,08:16:55,Swiggy,POS Purchase Swiggy,144.31,INR,Credit Card,Debit,Food,Kolkata,West Bengal,India
1403,TXN001404,2019-03-20,10:14:39,HDFC Ergo,Net Banking Payment HDFC Ergo,8675.42,INR,Net Banking,Debit,Insurance,Bengaluru,Karnataka,India
1404,TXN001405,2019-03-20,10:43:12,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,4130.01,INR,Net Banking,Debit,Bills,Jaipur,Rajasthan,India
1405,TXN001406,2019-03-20,18:35:03,Amazon India,UPI Collect Amazon India,570.7,INR,UPI,Debit,Shopping,Nagpur,Maharashtra,India
1406,TXN001407,2019-03-20,20:54:44,Amazon India,POS Purchase Amazon India,539.87,INR,Credit Card,Debit,Shopping,Hyderabad,Telangana,India
1407,TXN001408,2019-03-20,21:00:11,Flipkart,POS Purchase Flipkart,569.72,INR,Debit Card,Debit,Shopping,Bengaluru,Karnataka,India
1408,TXN001409,2019-03-21,07:05:57,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,2787.0,INR,Net Banking,Debit,Bills,Indore,Madhya Pradesh,India
1409,TXN001410,2019-03-21,10:33:49,Indian Oil,POS Purchase Indian Oil,3373.49,INR,Debit Card,Debit,Fuel,Pune,Maharashtra,India
1410,TXN001411,2019-03-21,12:39:32,EatClub,POS Purchase EatClub,193.66,INR,Credit Card,Debit,Food,Jaipur,Rajasthan,India
1411,TXN001412,2019-03-21,16:10:34,DMart,UPI Collect DMart,728.41,INR,UPI,Debit,Groceries,Lucknow,Uttar Pradesh,India
1412,TXN001413,2019-03-22,07:54:20,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,6998.92,INR,Auto Debit,Debit,Bills,Nagpur,Maharashtra,India
1413,TXN001414,2019-03-23,07:01:55,Bharat Gas,Auto Debit Bharat Gas,880.77,INR,Auto Debit,Debit,Bills,Noida,Uttar Pradesh,India
1414,TXN001415,2019-03-23,20:40:59,BPCL,POS Purchase BPCL,3514.06,INR,Debit Card,Debit,Fuel,Noida,Uttar Pradesh,India
1415,TXN001416,2019-03-24,07:34:37,Jio Fiber,UPI/DR/934435252417/Jio Fiber,1269.07,INR,UPI,Debit,Bills,Bengaluru,Karnataka,India
1416,TXN001417,2019-03-24,10:31:42,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2728.77,INR,Auto Debit,Debit,Bills,Delhi,Delhi,India
1417,TXN001418,2019-03-24,14:36:27,HPCL,UPI/Paytm/HPCL,3294.51,INR,UPI,Debit,Fuel,Bengaluru,Karnataka,India
1418,TXN001419,2019-03-26,09:34:25,Airtel Digital TV,Auto Debit Airtel Digital TV,296.46,INR,Auto Debit,Debit,Subscription,Chennai,Tamil Nadu,India
1419,TXN001420,2019-03-26,20:48:52,Myntra,UPI Payment Myntra,653.84,INR,UPI,Debit,Shopping,Chennai,Tamil Nadu,India
1420,TXN001421,2019-03-27,07:44:55,House Rent Payment,NEFT Rent Payment,7965.89,INR,NEFT,Debit,Rent,Hyderabad,Telangana,India
1421,TXN001422,2019-03-27,09:09:08,Reliance Fresh,POS Purchase Reliance Fresh,697.43,INR,Debit Card,Debit,Groceries,Ahmedabad,Gujarat,India
1422,TXN001423,2019-03-27,10:55:54,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,2734.38,INR,Net Banking,Debit,Bills,Noida,Uttar Pradesh,India
1423,TXN001424,2019-03-29,01:22:27,Employer Salary Credit,NEFT Salary Credit,44479.59,INR,NEFT,Credit,Salary,Surat,Gujarat,India
1424,TXN001425,2019-03-29,06:22:31,Airtel,Auto Debit Airtel,190.83,INR,Auto Debit,Debit,Bills,Lucknow,Uttar Pradesh,India
1425,TXN001426,2019-03-29,07:07:32,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,2659.6,INR,Auto Debit,Debit,Bills,Kochi,Kerala,India
1426,TXN001427,2019-03-30,08:59:20,Domino's India,UPI Payment Domino's India,176.49,INR,UPI,Debit,Food,Indore,Madhya Pradesh,India
1427,TXN001428,2019-03-30,09:06:50,Myntra,UPI Collect Myntra,636.3,INR,UPI,Debit,Shopping,Surat,Gujarat,India
1428,TXN001429,2019-03-30,12:28:16,Chaayos,UPI Payment Chaayos,193.51,INR,UPI,Debit,Food,Bengaluru,Karnataka,India
1429,TXN001430,2019-03-30,13:32:54,Burger King,UPI Collect Burger King,184.08,INR,UPI,Debit,Food,Bengaluru,Karnataka,India
1430,TXN001431,2019-03-31,06:37:58,Municipal Water Department,Auto Debit Municipal Water Department,225.02,INR,Auto Debit,Debit,Bills,Pune,Maharashtra,India
1431,TXN001432,2019-04-01,06:04:59,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,3557.34,INR,Auto Debit,Debit,Bills,Lucknow,Uttar Pradesh,India
1432,TXN001433,2019-04-01,11:29:38,Flipkart,UPI/DR/510503797037/Flipkart,1205.33,INR,UPI,Debit,Shopping,Jaipur,Rajasthan,India
1433,TXN001434,2019-04-01,21:49:35,Nature's Basket,UPI/DR/417590523551/Nature's Basket,475.75,INR,UPI,Debit,Groceries,Bengaluru,Karnataka,India
1434,TXN001435,2019-04-02,09:03:29,Reliance Fresh,POS Purchase Reliance Fresh,454.3,INR,Credit Card,Debit,Groceries,Mumbai,Maharashtra,India
1435,TXN001436,2019-04-02,09:09:21,Myntra,POS Purchase Myntra,1182.78,INR,Debit Card,Debit,Shopping,Bengaluru,Karnataka,India
1436,TXN001437,2019-04-02,09:28:33,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,4645.18,INR,Net Banking,Debit,Bills,Indore,Madhya Pradesh,India
1437,TXN001438,2019-04-02,22:42:12,Burger King,POS Purchase Burger King,309.86,INR,Credit Card,Debit,Food,Bengaluru,Karnataka,India
1438,TXN001439,2019-04-03,07:53:41,Spotify,Auto Debit Spotify,163.24,INR,Auto Debit,Debit,Subscription,Bengaluru,Karnataka,India
1439,TXN001440,2019-04-03,09:49:04,Airtel,UPI Collect Airtel,1335.95,INR,UPI,Debit,Bills,Mumbai,Maharashtra,India
1440,TXN001441,2019-04-03,18:31:27,Ace Hardware India,Debit Card POS Ace Hardware India,524.96,INR,Debit Card,Debit,Miscellaneous,Bengaluru,Karnataka,India
1441,TXN001442,2019-04-03,19:09:34,Blinkit,UPI/DR/422639992513/Blinkit,727.83,INR,UPI,Debit,Groceries,Kochi,Kerala,India
1442,TXN001443,2019-04-03,19:44:41,Nature's Basket,POS Purchase Nature's Basket,448.69,INR,Credit Card,Debit,Groceries,Bengaluru,Karnataka,India
1443,TXN001444,2019-04-04,15:09:55,Flipkart,POS Purchase Flipkart,2661.76,INR,Credit Card,Debit,Shopping,Bengaluru,Karnataka,India
1444,TXN001445,2019-04-04,16:48:15,Blinkit,UPI Collect Blinkit,467.05,INR,UPI,Debit,Groceries,Delhi,Delhi,India
1445,TXN001446,2019-04-06,07:18:30,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,3600.63,INR,Net Banking,Debit,Bills,Nagpur,Maharashtra,India
1446,TXN001447,2019-04-06,08:47:29,Dish TV,Net Banking Payment Dish TV,301.98,INR,Net Banking,Debit,Subscription,Pune,Maharashtra,India
1447,TXN001448,2019-04-06,08:58:09,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,3566.5,INR,Auto Debit,Debit,Bills,Lucknow,Uttar Pradesh,India
1448,TXN001449,2019-04-06,09:44:30,Amazon India,POS Purchase Amazon India,2964.03,INR,Debit Card,Debit,Shopping,Hyderabad,Telangana,India
1449,TXN001450,2019-04-06,22:19:58,Local Barbershop,Debit Card POS Local Barbershop,1535.77,INR,Debit Card,Debit,Miscellaneous,Bengaluru,Karnataka,India
1450,TXN001451,2019-04-07,06:05:13,HP Gas,Net Banking Payment HP Gas,421.85,INR,Net Banking,Debit,Bills,Bengaluru,Karnataka,India
1451,TXN001452,2019-04-07,06:39:01,ICICI Lombard,Auto Debit ICICI Lombard,8600.84,INR,Auto Debit,Debit,Insurance,Bengaluru,Karnataka,India
1452,TXN001453,2019-04-07,11:53:59,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,4823.08,INR,Net Banking,Debit,Bills,Ahmedabad,Gujarat,India
1453,TXN001454,2019-04-07,19:22:02,Local Barbershop,Debit Card POS Local Barbershop,1448.56,INR,Debit Card,Debit,Miscellaneous,Bengaluru,Karnataka,India
1454,TXN001455,2019-04-07,20:08:49,Blinkit,POS Purchase Blinkit,703.5,INR,Credit Card,Debit,Groceries,Nagpur,Maharashtra,India
1455,TXN001456,2019-04-08,07:05:25,LIC,Auto Debit LIC,8639.82,INR,Auto Debit,Debit,Insurance,Mumbai,Maharashtra,India
1456,TXN001457,2019-04-08,12:28:51,Indian Oil,UPI/DR/667285782430/Indian Oil,3783.73,INR,UPI,Debit,Fuel,Nagpur,Maharashtra,India
1457,TXN001458,2019-04-08,13:40:08,Faasos,POS Purchase Faasos,623.73,INR,Debit Card,Debit,Food,Delhi,Delhi,India
1458,TXN001459,2019-04-09,09:51:26,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,3810.92,INR,Net Banking,Debit,Bills,Ahmedabad,Gujarat,India
1459,TXN001460,2019-04-10,19:15:19,Social,UPI/DR/560826223204/Social,2562.65,INR,UPI,Debit,Food,Nagpur,Maharashtra,India
1460,TXN001461,2019-04-11,08:05:09,EatClub,UPI Payment EatClub,287.99,INR,UPI,Debit,Food,Lucknow,Uttar Pradesh,India
1461,TXN001462,2019-04-11,12:14:29,Ace Hardware India,UPI Collect Ace Hardware India,505.76,INR,UPI,Debit,Miscellaneous,Hyderabad,Telangana,India
1462,TXN001463,2019-04-11,15:51:33,Reliance Fresh,Debit Card POS Reliance Fresh,569.53,INR,Debit Card,Debit,Groceries,Chennai,Tamil Nadu,India
1463,TXN001464,2019-04-12,08:39:17,Airtel,Auto Debit Airtel,190.78,INR,Auto Debit,Debit,Bills,Nagpur,Maharashtra,India
1464,TXN001465,2019-04-12,08:50:34,Tata Power,Electricity Bill Tata Power,5246.0,INR,Auto Debit,Debit,Bills,Delhi,Delhi,India
1465,TXN001466,2019-04-12,09:58:35,Employer Salary Credit,NEFT Salary Credit,45024.58,INR,NEFT,Credit,Salary,Lucknow,Uttar Pradesh,India
1466,TXN001467,2019-04-12,09:59:23,BSNL,Auto Debit BSNL,1411.53,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India
1467,TXN001468,2019-04-13,10:06:41,ICICI Lombard,Auto Debit ICICI Lombard,8141.15,INR,Auto Debit,Debit,Insurance,Bengaluru,Karnataka,India
1468,TXN001469,2019-04-14,07:27:37,House Rent Payment,IMPS Transfer House Rent Payment,8404.06,INR,IMPS,Debit,Rent,Bengaluru,Karnataka,India
