transaction_date,amount
2018-12-04,1440.38
2018-12-04,126948.02
2018-12-04,71346.11
2018-12-04,2852.22
2018-12-05,1714.13
2018-12-05,25358.65
2018-12-06,1519.99
2018-12-06,7251.09
2018-12-06,3120.1
2018-12-06,4152.71
2018-12-06,3198.97
2018-12-07,4420.27
2018-12-08,941.88
2018-12-08,2129.38
2018-12-08,2624.23
2018-12-08,22699.23
2018-12-09,3484.45
2018-12-10,2495.9
2018-12-10,61.44
2018-12-10,8438.63
2018-12-10,51.04
2018-12-10,3207.47
2018-12-11,2261.42
2018-12-12,3348.6
2018-12-12,266.47
2018-12-12,14793.24
2018-12-13,4723.27
2018-12-13,12518.94
2018-12-14,10307.54
2018-12-14,1373.3
2018-12-15,10767.05
2018-12-15,10838.32
2018-12-15,4800.12
2018-12-15,1588.56
2018-12-16,2165.76
2018-12-16,1519.85
2018-12-16,1754.78
2018-12-17,4062.76
2018-12-17,582.47
2018-12-18,8972.56
2018-12-18,1276.18
2018-12-18,1146.78
2018-12-19,2506.56
2018-12-19,1130.67
2018-12-19,1531.63
2018-12-20,2800.93
2018-12-20,642.26
2018-12-22,10764.6
2018-12-22,32766.66
2018-12-22,1365.03
2018-12-24,1116.29
2018-12-24,901.77
2018-12-24,2796.16
2018-12-25,754.34
2018-12-25,1119.63
2018-12-25,7415.59
2018-12-25,1304.54
2018-12-26,2416.1
2018-12-26,1135.35
2018-12-26,2333.04
2018-12-26,1272.52
2018-12-26,814.61
2018-12-27,2745.88
2018-12-27,1433.53
2018-12-27,978.62
2018-12-27,14001.69
2018-12-28,12816.97
2018-12-28,1332.74
2018-12-28,2688.45
2018-12-28,661.9
2018-12-28,12577.29
2018-12-29,2801.77
2018-12-29,15481.31
2018-12-29,11580.49
2018-12-29,14173.7
2018-12-29,1065.24
2018-12-29,536.6
2018-12-29,432.29
2018-12-29,15284.89
2018-12-30,8103.17
2018-12-30,8066.54
2018-12-30,14000.2
2018-12-30,10475.49
2018-12-30,2104.5
2018-12-30,10280.48
2018-12-30,15638.33
2018-12-31,8074.38
2018-12-31,10187.41
2018-12-31,118.91
2018-12-31,1472.61
2019-01-01,1555.03
2019-01-02,38587.72
2019-01-02,673.11
2019-01-02,13059.01
2019-01-03,2525.32
2019-01-03,3638.14
2019-01-03,39760.57
2019-01-03,156886.81
2019-01-03,33215.63
2019-01-04,2954.75
2019-01-04,24721.6
2019-01-04,141025.68
2019-01-05,3157.15
2019-01-05,14064.56
2019-01-05,140146.77
2019-01-05,594.64
2019-01-05,90145.28
2019-01-06,10666.52
2019-01-07,7977.35
2019-01-08,441.3
2019-01-08,36437.67
2019-01-09,4038.61
2019-01-09,776.79
2019-01-09,2330.14
2019-01-10,2053.68
2019-01-10,708.53
2019-01-10,881.98
2019-01-10,3920.72
2019-01-11,785.96
2019-01-12,2164.07
2019-01-12,996.34
2019-01-13,13168.32
2019-01-13,11553.39
2019-01-14,1934.16
2019-01-14,4370.68
2019-01-15,54.09
2019-01-15,1926.21
2019-01-16,17304.42
2019-01-16,3174.91
2019-01-17,2847.48
2019-01-18,2045.6
2019-01-18,1310.01
2019-01-18,2173.72
2019-01-18,643.21
2019-01-18,1660.47
2019-01-18,1491.29
2019-01-18,2558.76
2019-01-19,1576.01
2019-01-19,6584.2
2019-01-19,1077.39
2019-01-20,2356.73
2019-01-20,1706.39
2019-01-20,3621.16
2019-01-22,221.82
2019-01-22,1184.38
2019-01-22,947.29
2019-01-22,1817.9
2019-01-23,2236.2
2019-01-24,7065.06
2019-01-25,2033.19
2019-01-26,830.8
2019-01-26,259.25
2019-01-26,1940.01
2019-01-27,13667.16
2019-01-27,14348.96
2019-01-27,23759.55
2019-01-27,2693.84
2019-01-27,9699.8
2019-01-27,11780.79
2019-01-27,1146.95
2019-01-27,555.5
2019-01-28,12584.42
2019-01-28,3478.24
2019-01-29,3533.81
2019-01-29,9595.41
2019-01-29,19249.14
2019-01-29,723.16
2019-01-30,582.19
2019-01-30,2612.97
2019-01-30,2908.9
2019-01-30,3242.18
2019-01-30,16720.27
2019-01-30,3806.77
2019-01-30,4860.59
2019-01-30,5863.78
2019-01-31,5715.89
2019-01-31,12050.08
2019-01-31,10727.93
2019-01-31,13064.57
2019-01-31,694.05
2019-01-31,3726.21
2019-02-01,14174.6
2019-02-03,13099.12
2019-02-03,188574.21
2019-02-03,2199.46
2019-02-04,5916.49
2019-02-04,47459.69
2019-02-05,225266.29
2019-02-05,3717.17
2019-02-05,9037.3
2019-02-07,1636.09
2019-02-08,15584.6
2019-02-09,9504.05
2019-02-11,1214.2
2019-02-12,6946.12
2019-02-12,6916.79
2019-02-12,1831.52
2019-02-13,1170.42
2019-02-13,973.2
2019-02-13,599.61
2019-02-14,789.1
2019-02-14,1450.22
2019-02-15,2035.14
2019-02-15,1438.37
2019-02-15,1582.98
2019-02-15,582.92
2019-02-15,2059.61
2019-02-16,3989.58
2019-02-16,1673.02
2019-02-16,236.18
2019-02-17,2200.39
2019-02-17,14695.23
2019-02-19,1626.81
2019-02-19,12332.43
2019-02-19,24196.98
2019-02-19,878.19
2019-02-19,10731.0
2019-02-20,1086.41
2019-02-20,1784.26
2019-02-20,2544.79
2019-02-20,1513.75
2019-02-20,2869.38
2019-02-21,380.37
2019-02-21,9239.52
2019-02-22,1303.46
2019-02-22,1311.85
2019-02-22,959.53
2019-02-23,6201.61
2019-02-23,401.67
2019-02-24,7677.62
2019-02-24,3890.06
2019-02-24,576.28
2019-02-24,10905.22
2019-02-25,4627.88
2019-02-25,10943.49
2019-02-25,1722.3
2019-02-25,1060.58
2019-02-26,756.77
2019-02-26,5434.32
2019-02-26,1427.22
2019-02-26,4237.23
2019-02-26,19660.23
2019-02-26,2938.9
2019-02-26,1042.39
2019-02-26,2381.98
2019-02-26,3789.23
2019-02-26,6774.11
2019-02-26,2596.12
2019-02-26,10669.99
2019-02-27,8072.74
2019-02-27,513.51
2019-02-27,3977.81
2019-02-27,344.57
2019-02-27,4239.68
2019-02-28,13347.43
2019-02-28,3072.72
2019-02-28,4492.21
2019-02-28,1775.05
2019-02-28,13076.9
2019-03-01,3028.31
2019-03-01,494.09
2019-03-02,1969.25
2019-03-02,2681.54
2019-03-02,24955.79
2019-03-02,1200.52
2019-03-02,2886.76
2019-03-02,2758.41
2019-03-02,8729.14
2019-03-03,141643.43
2019-03-04,5409.32
2019-03-04,2274.89
2019-03-04,7866.53
2019-03-05,353.84
2019-03-05,35059.0
2019-03-05,2902.26
2019-03-05,38976.83
2019-03-05,42290.22
2019-03-06,531.88
2019-03-06,8574.74
2019-03-06,487.2
2019-03-06,171.55
2019-03-06,2601.03
2019-03-06,10834.39
2019-03-06,6311.99
2019-03-07,5356.13
2019-03-07,199.83
2019-03-07,4467.79
2019-03-07,23140.74
2019-03-08,2876.47
2019-03-08,2347.41
2019-03-08,313.48
2019-03-09,1086.99
2019-03-09,2119.65
2019-03-09,10705.93
2019-03-09,2185.97
2019-03-09,8026.41
2019-03-10,15215.25
2019-03-10,925.93
2019-03-10,1891.5
2019-03-10,2142.13
2019-03-10,4193.81
2019-03-10,12354.61
2019-03-10,1079.95
2019-03-10,9189.88
2019-03-12,2979.29
2019-03-12,3092.94
2019-03-12,12378.24
2019-03-13,302.67
2019-03-13,3216.23
2019-03-13,2011.45
2019-03-13,2705.36
2019-03-13,1092.59
2019-03-14,484.46
2019-03-14,13136.18
2019-03-14,1249.72
2019-03-14,1350.77
2019-03-14,2529.59
2019-03-14,1223.96
2019-03-14,576.49
2019-03-14,35971.61
2019-03-15,1436.71
2019-03-15,2085.97
2019-03-15,12521.77
2019-03-16,1380.08
2019-03-16,3874.71
2019-03-17,802.21
2019-03-17,976.43
2019-03-17,913.98
2019-03-18,504.04
2019-03-18,610.99
2019-03-19,6462.26
2019-03-19,2431.62
2019-03-19,1990.41
2019-03-19,1055.21
2019-03-19,33050.87
2019-03-20,4377.33
2019-03-20,1672.01
2019-03-20,4169.38
2019-03-21,1182.18
2019-03-21,2825.3
2019-03-22,14631.57
2019-03-23,3432.01
2019-03-23,12786.58
2019-03-23,408.84
2019-03-24,3835.13
2019-03-24,655.69
2019-03-25,1313.67
2019-03-25,1127.12
2019-03-25,641.16
2019-03-26,4358.67
2019-03-26,8267.24
2019-03-28,7596.47
2019-03-28,6597.06
2019-03-28,342.87
2019-03-28,12905.02
2019-03-29,1170.69
2019-03-29,8642.19
2019-03-29,2850.43
2019-03-29,12692.45
2019-03-29,100.46
2019-03-29,1995.46
2019-03-30,497.26
2019-03-30,10523.24
2019-03-30,1498.14
2019-03-30,293.29
2019-03-30,5469.5
2019-03-31,1394.8
2019-03-31,4368.21
2019-03-31,14817.74
2019-03-31,48355.87
2019-03-31,13581.4
2019-03-31,3095.39
2019-04-01,147.21
2019-04-01,623.54
2019-04-01,1579.08
2019-04-01,20762.03
2019-04-01,46386.55
2019-04-01,9653.96
2019-04-01,33562.04
2019-04-02,11900.19
2019-04-02,1055.6
2019-04-02,1169.21
2019-04-03,2946.86
2019-04-03,222120.88
2019-04-03,3235.69
2019-04-03,38529.53
2019-04-04,4405.09
2019-04-05,13353.71
2019-04-05,1250.0
2019-04-06,977.17
2019-04-06,7331.45
2019-04-06,3867.32
2019-04-06,1616.88
2019-04-07,1090.52
2019-04-08,4793.42
2019-04-08,4966.93
2019-04-08,3205.33
2019-04-09,346.29
2019-04-10,2679.74
2019-04-10,3720.1
2019-04-10,18129.88
2019-04-10,15625.29
2019-04-10,1306.21
2019-04-10,4182.5
2019-04-10,1405.31
2019-04-10,1460.12
2019-04-11,4575.22
2019-04-12,609.34
2019-04-12,1889.59
2019-04-13,343.86
2019-04-13,1634.85
2019-04-13,1926.67
2019-04-13,2641.52
2019-04-13,11156.98
2019-04-14,1244.61
2019-04-15,12443.16
2019-04-15,3280.29
2019-04-15,843.19
2019-04-16,5346.54
2019-04-16,2720.86
2019-04-17,13266.13
2019-04-18,3953.65
2019-04-18,2445.53
2019-04-19,36880.21
2019-04-19,468.93
2019-04-19,494.55
2019-04-20,1211.16
2019-04-21,620.56
2019-04-21,4507.47
2019-04-21,16777.16
2019-04-21,501.16
2019-04-21,4244.2
2019-04-22,4586.01
2019-04-22,986.62
2019-04-22,821.92
2019-04-24,1125.4
2019-04-24,1377.28
2019-04-25,1052.02
2019-04-25,10338.25
2019-04-26,16646.81
2019-04-26,4122.24
2019-04-26,5801.17
2019-04-26,519.38
2019-04-26,1783.18
2019-04-26,3473.05
2019-04-27,23396.43
2019-04-27,4009.1
2019-04-27,2113.38
2019-04-27,8779.03
2019-04-27,15112.66
2019-04-28,6106.02
2019-04-28,271.89
2019-04-28,863.68
2019-04-28,16697.87
2019-04-29,695.68
2019-04-29,13761.12
2019-04-29,1617.49
2019-04-30,14957.84
2019-04-30,695.69
2019-04-30,10001.17
2019-04-30,819.03
2019-04-30,9460.08
2019-04-30,759.45
2019-05-01,810.07
2019-05-02,8128.38
2019-05-02,3012.84
2019-05-02,2088.43
2019-05-02,2485.4
2019-05-02,1679.4
2019-05-03,740.27
2019-05-03,11960.91
2019-05-03,12420.5
2019-05-03,7553.53
2019-05-03,9259.35
2019-05-03,3226.64
2019-05-04,526.53
2019-05-04,2808.16
2019-05-04,202071.67
2019-05-06,432.85
2019-05-06,7370.08
2019-05-06,228.86
2019-05-07,783.87
2019-05-08,59.25
2019-05-09,767.41
2019-05-09,7761.25
2019-05-09,14295.35
2019-05-09,1075.22
2019-05-10,5799.83
2019-05-11,1208.68
2019-05-11,7601.07
2019-05-12,87.38
2019-05-14,1052.93
2019-05-15,3402.93
2019-05-16,7257.3
2019-05-17,5159.51
2019-05-17,2282.35
2019-05-17,3551.91
2019-05-18,3137.26
2019-05-18,1173.71
2019-05-18,282.94
2019-05-18,448.67
2019-05-18,10254.73
2019-05-18,716.32
2019-05-19,1562.11
2019-05-19,2368.46
2019-05-19,5942.28
2019-05-21,2159.35
2019-05-21,3738.47
2019-05-22,9463.67
2019-05-22,221.98
2019-05-22,209.98
2019-05-22,932.1
2019-05-22,1390.15
2019-05-23,1540.75
2019-05-23,256.59
2019-05-24,14059.86
2019-05-24,13346.68
2019-05-24,229.41
2019-05-24,13048.7
2019-05-25,1761.6
2019-05-25,460.2
2019-05-25,1850.04
2019-05-26,730.57
2019-05-26,989.53
2019-05-26,723.7
2019-05-26,411.29
2019-05-27,1271.03
2019-05-27,2913.23
2019-05-27,3084.35
2019-05-27,8875.33
2019-05-27,537.54
2019-05-27,8840.22
2019-05-27,6649.89
2019-05-29,7924.85
2019-05-29,47324.79
2019-05-29,8239.85
2019-05-29,5232.84
2019-05-29,2738.23
2019-05-29,6698.01
2019-05-30,42127.05
2019-05-30,2053.45
2019-05-30,473.69
2019-05-30,28453.93
2019-05-31,672.35
2019-05-31,1459.3
2019-05-31,693.1
2019-06-01,3494.22
2019-06-01,14390.4
2019-06-01,11156.76
2019-06-02,2689.73
2019-06-02,15056.34
2019-06-03,19026.4
2019-06-03,41214.75
2019-06-04,222.01
2019-06-04,6005.62
2019-06-04,203265.19
2019-06-05,1601.14
2019-06-05,182.11
2019-06-05,43618.74
2019-06-05,1820.14
2019-06-05,15994.19
2019-06-05,12854.02
2019-06-06,11140.2
2019-06-06,1512.33
2019-06-07,1266.75
2019-06-08,2734.38
2019-06-08,10804.95
2019-06-09,308.61
2019-06-10,1390.2
2019-06-10,2791.0
2019-06-10,802.41
2019-06-11,1248.71
2019-06-11,2779.19
2019-06-11,386.1
2019-06-11,2390.94
2019-06-13,3880.94
2019-06-14,592.68
2019-06-14,3832.49
2019-06-14,182.08
2019-06-14,664.95
2019-06-14,4257.56
2019-06-14,2415.4
2019-06-14,589.38
2019-06-15,43113.79
2019-06-15,1346.65
2019-06-16,160.69
2019-06-16,2514.56
2019-06-17,12007.56
2019-06-17,178.98
2019-06-17,559.92
2019-06-18,3387.94
2019-06-18,2236.68
2019-06-18,2237.12
2019-06-18,9302.86
2019-06-18,449.72
2019-06-18,2036.2
2019-06-20,658.75
2019-06-20,795.85
2019-06-20,14136.3
2019-06-20,5709.74
2019-06-20,10694.3
2019-06-21,1013.9
2019-06-21,4125.58
2019-06-21,1499.38
2019-06-22,416.98
2019-06-22,5205.42
2019-06-23,4034.22
2019-06-24,2391.09
2019-06-24,21095.82
2019-06-24,1986.9
2019-06-25,6944.06
2019-06-25,3547.15
2019-06-25,4648.67
2019-06-25,520.82
2019-06-25,13725.55
2019-06-25,3393.35
2019-06-26,5195.11
2019-06-26,2542.68
2019-06-27,15583.76
2019-06-27,11004.98
2019-06-27,335.19
2019-06-28,712.97
2019-06-28,15201.0
2019-06-28,2117.89
2019-06-28,14074.55
2019-06-28,1595.59
2019-06-28,12193.0
2019-06-28,15355.26
2019-06-28,1466.75
2019-06-29,3078.99
2019-06-29,2357.39
2019-06-29,2166.53
2019-06-29,10980.18
2019-06-29,8818.81
2019-06-29,9030.83
2019-06-29,1649.55
2019-06-30,23931.79
2019-06-30,342.56
2019-06-30,8019.34
2019-06-30,600.61
2019-06-30,4668.07
2019-07-01,12454.08
2019-07-01,9910.33
2019-07-01,2498.21
2019-07-01,4388.86
2019-07-01,14370.91
2019-07-01,1978.79
2019-07-02,157900.42
2019-07-02,162222.58
2019-07-02,424.42
2019-07-02,44075.58
2019-07-03,562.41
2019-07-03,273.38
2019-07-03,40743.21
2019-07-03,789.86
2019-07-04,1263.43
2019-07-04,4351.6
2019-07-04,1562.43
2019-07-04,2328.98
2019-07-04,25630.58
2019-07-04,11286.59
2019-07-05,1058.43
2019-07-05,3977.47
2019-07-06,4912.47
2019-07-06,575.91
2019-07-07,1655.37
2019-07-07,2194.38
2019-07-07,767.67
2019-07-08,1918.47
2019-07-08,3726.33
2019-07-08,9135.81
2019-07-08,1272.91
2019-07-12,1145.83
2019-07-12,1114.26
2019-07-12,1064.81
2019-07-12,2422.22
2019-07-13,1504.67
2019-07-13,3983.17
2019-07-13,23107.54
2019-07-13,482.69
2019-07-14,4392.13
2019-07-14,497.17
2019-07-15,1602.39
2019-07-15,2217.77
2019-07-16,614.71
2019-07-16,652.05
2019-07-16,4141.3
2019-07-17,3361.68
2019-07-17,4130.22
2019-07-19,3544.86
2019-07-19,147.15
2019-07-19,2278.39
2019-07-19,1241.57
2019-07-20,1797.53
2019-07-21,23781.9
2019-07-21,2158.26
2019-07-22,14446.77
2019-07-22,1623.1
2019-07-22,6022.92
2019-07-22,3258.17
2019-07-23,554.04
2019-07-23,717.2
2019-07-24,585.93
2019-07-24,2866.17
2019-07-24,1286.02
2019-07-25,1431.43
2019-07-26,34057.66
2019-07-27,6348.7
2019-07-27,8154.99
2019-07-27,149.4
2019-07-27,2228.75
2019-07-27,13208.53
2019-07-28,1569.78
2019-07-28,12565.06
2019-07-28,9827.96
2019-07-28,1174.95
2019-07-28,9897.24
2019-07-28,485.2
2019-07-29,4021.24
2019-07-29,8056.26
2019-07-29,13526.6
2019-07-29,105.98
2019-07-29,11534.85
2019-07-29,2850.97
2019-07-29,4987.32
2019-07-29,1666.24
2019-07-29,282.86
2019-07-30,728.68
2019-07-30,9491.32
2019-07-30,4101.56
2019-07-30,1483.46
2019-07-30,9888.71
2019-07-31,12276.7
2019-07-31,336.9
2019-07-31,9658.02
2019-07-31,1187.11
2019-08-01,1508.52
2019-08-01,857.93
2019-08-02,23795.53
2019-08-02,4288.99
2019-08-02,37355.14
2019-08-02,16956.31
2019-08-03,1100.25
2019-08-03,20924.58
2019-08-03,861.33
2019-08-03,8911.25
2019-08-04,23471.04
2019-08-04,12216.36
2019-08-04,46667.27
2019-08-04,697.45
2019-08-04,19197.62
2019-08-04,44820.94
2019-08-04,27451.88
2019-08-05,641.99
2019-08-05,1624.86
2019-08-05,121657.37
2019-08-05,2472.79
2019-08-05,12833.44
2019-08-05,3230.85
2019-08-06,971.52
2019-08-06,5786.61
2019-08-07,3058.15
2019-08-07,2389.7
2019-08-08,2529.59
2019-08-09,2436.34
2019-08-09,2981.74
2019-08-09,2342.35
2019-08-09,744.57
2019-08-09,2494.88
2019-08-09,9802.04
2019-08-09,3413.44
2019-08-10,616.55
2019-08-10,6890.87
2019-08-10,1199.34
2019-08-10,1067.46
2019-08-11,4273.43
2019-08-11,2353.2
2019-08-11,2624.29
2019-08-11,8307.01
2019-08-11,1473.95
2019-08-11,114.38
2019-08-11,2194.14
2019-08-12,1522.33
2019-08-13,2935.19
2019-08-13,1744.8
2019-08-13,579.34
2019-08-13,2476.29
2019-08-14,2493.15
2019-08-14,699.29
2019-08-14,686.68
2019-08-15,2601.23
2019-08-15,2182.54
2019-08-15,13060.66
2019-08-15,560.44
2019-08-16,2290.9
2019-08-17,6025.83
2019-08-17,298.67
2019-08-17,838.09
2019-08-18,742.41
2019-08-18,432.3
2019-08-19,1504.99
2019-08-19,2044.51
2019-08-19,2724.47
2019-08-19,2483.57
2019-08-19,9452.79
2019-08-19,2055.34
2019-08-20,729.54
2019-08-21,4809.95
2019-08-21,1564.83
2019-08-22,1684.1
2019-08-23,442.82
2019-08-23,4184.35
2019-08-24,206.57
2019-08-27,6467.39
2019-08-27,1709.73
2019-08-27,38388.08
2019-08-27,4483.66
2019-08-27,28943.76
2019-08-28,3947.09
2019-08-28,1996.46
2019-08-28,7850.47
2019-08-28,1720.89
2019-08-29,1296.29
2019-08-29,13689.82
2019-08-29,6374.64
2019-08-29,1686.52
2019-08-29,14079.03
2019-08-30,1442.07
2019-08-30,8486.91
2019-08-30,1476.78
2019-08-30,2878.3
2019-08-30,10106.6
2019-08-30,15718.85
2019-08-30,8784.7
2019-08-30,3960.24
2019-08-31,9276.03
2019-08-31,308.25
2019-08-31,15202.68
2019-08-31,7398.83
2019-08-31,1170.77
2019-09-01,6404.82
2019-09-01,21649.81
2019-09-01,10226.31
2019-09-01,196659.2
2019-09-01,427.35
2019-09-02,42742.61
2019-09-02,9845.78
2019-09-02,195608.36
2019-09-02,1290.31
2019-09-03,12813.74
2019-09-03,4827.95
2019-09-03,2637.07
2019-09-03,3604.19
2019-09-03,9034.39
2019-09-04,1492.31
2019-09-04,73911.72
2019-09-04,1141.02
2019-09-04,614.28
2019-09-05,30485.85
2019-09-05,34344.27
2019-09-05,42443.98
2019-09-06,3985.78
2019-09-06,1338.11
2019-09-06,2477.94
2019-09-06,2579.53
2019-09-07,779.95
2019-09-07,15198.07
2019-09-07,10530.33
2019-09-08,2271.59
2019-09-09,13168.63
2019-09-09,2612.35
2019-09-09,3667.07
2019-09-09,1449.4
2019-09-12,2461.03
2019-09-12,3864.26
2019-09-12,8865.21
2019-09-12,3136.39
2019-09-12,592.21
2019-09-13,27330.82
2019-09-13,160.42
2019-09-13,4068.12
2019-09-14,1593.62
2019-09-15,4628.67
2019-09-15,847.43
2019-09-15,4906.15
2019-09-15,3191.11
2019-09-16,1874.47
2019-09-17,662.17
2019-09-17,1124.25
2019-09-17,974.56
2019-09-18,10565.18
2019-09-19,4868.43
2019-09-19,2121.95
2019-09-19,228.91
2019-09-19,5058.16
2019-09-19,721.77
2019-09-20,544.2
2019-09-20,4666.98
2019-09-20,23007.74
2019-09-20,6790.74
2019-09-21,12713.67
2019-09-22,1074.53
2019-09-22,4942.59
2019-09-23,495.39
2019-09-24,1357.62
2019-09-24,2094.1
2019-09-25,7492.95
2019-09-26,5389.94
2019-09-26,3097.12
2019-09-26,2400.2
2019-09-26,1386.62
2019-09-27,2228.87
2019-09-27,218.06
2019-09-27,14317.45
2019-09-27,14501.43
2019-09-28,1773.69
2019-09-28,2754.61
2019-09-28,19786.62
2019-09-29,2918.53
2019-09-29,956.36
2019-09-30,13640.26
2019-09-30,10384.93
2019-09-30,2425.21
2019-10-14,44286.7
2019-10-15,26128.59
2019-10-15,37692.51
2019-10-16,40150.94
2019-10-16,18914.0
2019-10-21,18776.31
2019-10-22,29956.29
2019-10-23,27919.3
2019-10-25,5557.06
2019-10-27,22387.39
2019-11-01,35910.83
2019-11-02,29330.11
2019-11-03,16700.17
2019-11-05,46249.96
2019-11-06,13526.99
2019-11-08,13617.06
2019-11-08,12764.93
2019-11-10,34231.0
